TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match,Code,Found?,Match ID
South Korea U-20,1. Ли Гванëн,2. Хван Таэхён,4. Ли Джисол,5. Ким Хьюнву,3. Ли Джэик,6. Ким Чжунмин,18. Чо Ёнгвук,19. Чой Джун,20. Ким Сеюн,10. Lee Kang-in,9. О Сехун,11. Ум Вонсанг,7. Йон Седжин,8. Ли Гюхёк,-,-,12. Парк Джимин,21. Чой Миньсу,13. Го Джейэон,14. Парк Тэджун,15. Юнг Ходжин,16. Ким Джусунг,17. Ли Сангджун,-,-,-,-,-,-,-,-,U-20 World Cup 2019,15.06.19,Ukraine U-20 vs South Korea U-20,KR,FALSE,52
Italy U-20,12. Carnesecchi,2. Candela,15. Del Prato,6. Bettella,3. Tripaldelli,13. Ranieri,4. Gabbia,19. Alberico,20. Esposito Sa.,10. Capone C.,16. Gori,8. Colpani,18. Olivieri M.,17. Pellegrini Lu.,-,-,1. Plizzari,21. Loria L.,5. Buongiorno,14. Bellanova,7. Frattesi,9. Pinamonti,11. Scamacca,-,-,-,-,-,-,-,-,U-20 World Cup 2019,14.06.19,Italy U-20 vs Ecuador U-20,IT,FALSE,53
Ecuador U-20,1. Рамирес,2. Поросо,3. Паласиос,4. Эспиноса,6. Вальесилья,5. Альсивар,8. Сифуэнтес,10. Ресабала,11. Альварадо,20. Плата,9. Кампанья,18. Лоор,15. Кастильо,14. Мина,16. Кинтеро,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,14.06.19,Italy U-20 vs Ecuador U-20,EC,FALSE,53
Ukraine U-20,1. Lunin Andriy,2. Bondar V.,4. Popov D.,13. Beskorovaynyi,17. Konoplya,6. Chekh M.,9. Korniienko V.,10. Buletsa,15. Dryshlyuk,14. Sikan,21. Kashchuk,11. Supriaha,8. Khakhlov,3. Safronov,-,-,12. Kucheruk,20. Riznyk D.,5. Veremiienko,19. Snurnitsyn,16. Musolitin,18. Ustymenko,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,11.06.19,Ukraine U-20 vs Italy U-20,UA,FALSE,54
Italy U-20,1. Plizzari,14. Bellanova,15. Del Prato,3. Tripaldelli,13. Ranieri,17. Pellegrini Lu.,4. Gabbia,7. Frattesi,20. Esposito Sa.,9. Pinamonti,11. Scamacca,19. Alberico,10. Capone C.,18. Olivieri M.,-,-,12. Carnesecchi,21. Loria L.,2. Candela,5. Buongiorno,6. Bettella,8. Colpani,16. Gori,-,-,-,-,-,-,-,-,U-20 World Cup 2019,11.06.19,Ukraine U-20 vs Italy U-20,IT,FALSE,54
Ecuador U-20,1. Рамирес,2. Поросо,3. Паласиос,4. Эспиноса,6. Вальесилья,8. Сифуэнтес,10. Ресабала,16. Кинтеро,9. Кампанья,11. Альварадо,20. Плата,19. Сегура,13. Арсе,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,11.06.19,Ecuador U-20 vs South Korea U-20,EC,FALSE,55
South Korea U-20,1. Квангён Ли,2. Хванг Тэ Хён,3. Ли Чже Ик,4. Ли Чжи Сол,5. Хён-Ву Ким,19. Чой Джун,13. Ко Чже Хён,15. Хо Джин Чжон,20. Ким Се Юн,10. Lee Kang-in,9. Се-Хун О,18. Чо Янг-Вук,14. Та Джун Пак,11. Эом Вон-Санг,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,11.06.19,Ecuador U-20 vs South Korea U-20,KR,FALSE,55
Colombia U-20,13. Мьер,2. Куэста,4. Арройо,14. Пальма,16. Вера,5. Баланта,6. Переа,8. Альварадо,7. Ангуло,10. Cucho,11. Sinisterra,20. Карбонеро,9. Сандовал,17. Кайседо,-,-,1. Фонтальво,12. Лемус,18. Амайя,21. Колорадо,15. Карвахаль,19. Теран,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,07.06.19,Colombia U-20 vs Ukraine U-20,CO,FALSE,56
Ukraine U-20,12. Kucheruk,2. Bondar V.,4. Popov D.,13. Beskorovaynyi,17. Konoplya,6. Chekh M.,9. Korniienko V.,10. Buletsa,15. Dryshlyuk,14. Sikan,21. Kashchuk,7. Tsitaishvili,11. Supriaha,3. Safronov,-,-,20. Riznyk D.,5. Veremiienko,19. Snurnitsyn,8. Khakhlov,16. Musolitin,18. Ustymenko,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,07.06.19,Colombia U-20 vs Ukraine U-20,UA,FALSE,56
Italy U-20,1. Plizzari,14. Bellanova,15. Del Prato,3. Tripaldelli,13. Ranieri,17. Pellegrini Lu.,4. Gabbia,7. Frattesi,20. Esposito Sa.,9. Pinamonti,11. Scamacca,18. Olivieri M.,6. Bettella,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,07.06.19,Italy U-20 vs Mali U-20,IT,FALSE,57
Mali U-20,16. Койта,2. Конан,5. Фофана,13. Кануте,15. Диаби,6. Диаките,8. Камара,14. Сиссоко,7. Драме,9. Коне,20. Koïta Sekou,10. Траоре,11. Конте,10. Траоре М.,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,07.06.19,Italy U-20 vs Mali U-20,ML,FALSE,57
United States U-20,12. Очоа,2. Дест,3. Глостер,5. Ричардс,13. Кейта,6. Даркин,8. Мендес,10. Помыкал,17. Де ла Фуэнте,9. Soto S.,11. Weah,18. Льянес,20. Ледесма,19. Реннинкс,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,08.06.19,United States U-20 vs Ecuador U-20,US,FALSE,58
Ecuador U-20,1. Рамирес,2. Поросо,3. Паласиос,4. Эспиноса,6. Вальесилья,8. Сифуэнтес,10. Ресабала,11. Альварадо,16. Кинтеро,20. Плата,9. Кампанья,15. Кастильо,5. Альсивар,19. Сегура,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,08.06.19,United States U-20 vs Ecuador U-20,EC,FALSE,58
South Korea U-20,1. Квангён Ли,2. Хванг Тэ Хён,3. Ли Чже Ик,4. Ли Чжи Сол,5. Хён-Ву Ким,19. Чой Джун,7. Седжин Чон,14. Та Джун Пак,15. Хо Джин Чжон,10. Lee Kang-in,9. Се-Хун О,16. Ким Джу Сун,18. Чо Янг-Вук,6. Ким Чен Мин,11. Эом Вон-Санг,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,08.06.19,South Korea U-20 vs Senegal U-20,KR,FALSE,59
Senegal U-20,16. Ндиайе,2. Н'Диайе,5. Ав,12. Дионку,13. Сиссе,4. Дианье,7. Санья,15. Ньянг,20. Ciss A.,19. Баджи,14. Niane,8. Мбоу,9. Ндиайе А.,10. Драме,11. Данфа,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,08.06.19,South Korea U-20 vs Senegal U-20,SN,FALSE,59
Italy U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,02.06.19,Italy U-20 vs Poland U-20,IT,FALSE,60
Poland U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,02.06.19,Italy U-20 vs Poland U-20,PL,FALSE,60
Colombia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,02.06.19,Colombia U-20 vs New Zealand U-20,CO,FALSE,61
New Zealand U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,02.06.19,Colombia U-20 vs New Zealand U-20,NZ,FALSE,61
Uruguay U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Uruguay U-20 vs Ecuador U-20,UY,FALSE,62
Ecuador U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Uruguay U-20 vs Ecuador U-20,EC,FALSE,62
Ukraine U-20,1. Lunin Andriy,2. Bondar V.,4. Popov D.,13. Beskorovaynyi,17. Konoplya,6. Chekh M.,9. Korniienko V.,10. Buletsa,15. Dryshlyuk,7. Tsitaishvili,14. Sikan,21. Kashchuk,11. Supriaha,18. Ustymenko,-,-,12. Kucheruk,20. Riznyk D.,3. Safronov,5. Veremiienko,19. Snurnitsyn,8. Khakhlov,16. Musolitin,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Ukraine U-20 vs Panama U-20,UA,FALSE,63
Panama U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Ukraine U-20 vs Panama U-20,PA,FALSE,63
Senegal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Senegal U-20 vs Nigeria U-20,SN,FALSE,64
Nigeria U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,03.06.19,Senegal U-20 vs Nigeria U-20,NG,FALSE,64
Japan U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,Japan U-20 vs South Korea U-20,JP,FALSE,65
South Korea U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,Japan U-20 vs South Korea U-20,KR,FALSE,65
France U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,France U-20 vs United States U-20,FR,FALSE,66
United States U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,France U-20 vs United States U-20,US,FALSE,66
Argentina U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,Argentina U-20 vs Mali U-20,AR,FALSE,67
Mali U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,04.06.19,Argentina U-20 vs Mali U-20,ML,FALSE,67
French Polynesia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,French Polynesia U-20 vs Senegal U-20,PF,FALSE,68
Senegal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,French Polynesia U-20 vs Senegal U-20,SN,FALSE,68
Poland U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Poland U-20 vs Colombia U-20,PL,FALSE,69
Colombia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Poland U-20 vs Colombia U-20,CO,FALSE,69
Senegal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Senegal U-20 vs Colombia U-20,SN,FALSE,70
Colombia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Senegal U-20 vs Colombia U-20,CO,FALSE,70
Poland U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Poland U-20 vs French Polynesia U-20,PL,FALSE,71
French Polynesia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Poland U-20 vs French Polynesia U-20,PF,FALSE,71
Senegal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Senegal U-20 vs Poland U-20,SN,FALSE,72
Poland U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Senegal U-20 vs Poland U-20,PL,FALSE,72
Colombia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Colombia U-20 vs French Polynesia U-20,CO,FALSE,73
French Polynesia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Colombia U-20 vs French Polynesia U-20,PF,FALSE,73
Mexico U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Mexico U-20 vs Italy U-20,MX,FALSE,74
Italy U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Mexico U-20 vs Italy U-20,IT,FALSE,74
Japan U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Japan U-20 vs Ecuador U-20,JP,FALSE,75
Ecuador U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,23.05.19,Japan U-20 vs Ecuador U-20,EC,FALSE,75
Mexico U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Mexico U-20 vs Japan U-20,MX,FALSE,76
Japan U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Mexico U-20 vs Japan U-20,JP,FALSE,76
Ecuador U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Ecuador U-20 vs Italy U-20,EC,FALSE,77
Italy U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,26.05.19,Ecuador U-20 vs Italy U-20,IT,FALSE,77
Ecuador U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Ecuador U-20 vs Mexico U-20,EC,FALSE,78
Mexico U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Ecuador U-20 vs Mexico U-20,MX,FALSE,78
Italy U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Italy U-20 vs Japan U-20,IT,FALSE,79
Japan U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,29.05.19,Italy U-20 vs Japan U-20,JP,FALSE,79
Honduras U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Honduras U-20 vs New Zealand U-20,HN,FALSE,80
New Zealand U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Honduras U-20 vs New Zealand U-20,NZ,FALSE,80
Uruguay U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Uruguay U-20 vs Norway U-20,UY,FALSE,81
Norway U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Uruguay U-20 vs Norway U-20,NO,FALSE,81
Honduras U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Honduras U-20 vs Uruguay U-20,HN,FALSE,82
Uruguay U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Honduras U-20 vs Uruguay U-20,UY,FALSE,82
Norway U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Norway U-20 vs New Zealand U-20,NO,FALSE,83
New Zealand U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Norway U-20 vs New Zealand U-20,NZ,FALSE,83
Norway U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,Norway U-20 vs Honduras U-20,NO,FALSE,84
Honduras U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,Norway U-20 vs Honduras U-20,HN,FALSE,84
New Zealand U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,New Zealand U-20 vs Uruguay U-20,NZ,FALSE,85
Uruguay U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,New Zealand U-20 vs Uruguay U-20,UY,FALSE,85
Qatar U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Qatar U-20 vs Nigeria U-20,QA,FALSE,86
Nigeria U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Qatar U-20 vs Nigeria U-20,NG,FALSE,86
Ukraine U-20,1. Lunin Andriy,2. Bondar V.,4. Popov D.,13. Beskorovaynyi,17. Konoplya,8. Khakhlov,9. Korniienko V.,10. Buletsa,16. Musolitin,7. Tsitaishvili,11. Supriaha,18. Ustymenko,21. Kashchuk,6. Chekh M.,-,-,12. Kucheruk,20. Riznyk D.,3. Safronov,5. Veremiienko,19. Snurnitsyn,15. Dryshlyuk,14. Sikan,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Ukraine U-20 vs United States U-20,UA,FALSE,87
United States U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,24.05.19,Ukraine U-20 vs United States U-20,US,FALSE,87
Qatar U-20,1. Lunin Andriy,2. Bondar V.,4. Popov D.,13. Beskorovaynyi,17. Konoplya,8. Khakhlov,9. Korniienko V.,10. Buletsa,16. Musolitin,7. Tsitaishvili,11. Supriaha,6. Chekh M.,21. Kashchuk,14. Sikan,-,-,12. Kucheruk,20. Riznyk D.,3. Safronov,5. Veremiienko,19. Snurnitsyn,15. Dryshlyuk,18. Ustymenko,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Qatar U-20 vs Ukraine U-20,QA,FALSE,88
Ukraine U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,Qatar U-20 vs Ukraine U-20,UA,FALSE,88
United States U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,United States U-20 vs Nigeria U-20,US,FALSE,89
Nigeria U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,27.05.19,United States U-20 vs Nigeria U-20,NG,FALSE,89
United States U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,United States U-20 vs Qatar U-20,US,FALSE,90
Qatar U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,United States U-20 vs Qatar U-20,QA,FALSE,90
Nigeria U-20,1. Lunin Andriy,2. Bondar V.,3. Safronov,4. Popov D.,13. Beskorovaynyi,19. Snurnitsyn,6. Chekh M.,15. Dryshlyuk,14. Sikan,18. Ustymenko,21. Kashchuk,9. Korniienko V.,10. Buletsa,11. Supriaha,-,-,12. Kucheruk,20. Riznyk D.,5. Veremiienko,17. Konoplya,8. Khakhlov,16. Musolitin,7. Tsitaishvili,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,Nigeria U-20 vs Ukraine U-20,NG,FALSE,91
Ukraine U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,30.05.19,Nigeria U-20 vs Ukraine U-20,UA,FALSE,91
Panama U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Panama U-20 vs Mali U-20,PA,FALSE,92
Mali U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Panama U-20 vs Mali U-20,ML,FALSE,92
France U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,France U-20 vs Saudi Arabia U-20,FR,FALSE,93
Saudi Arabia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,France U-20 vs Saudi Arabia U-20,SA,FALSE,93
Panama U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Panama U-20 vs France U-20,PA,FALSE,94
France U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Panama U-20 vs France U-20,FR,FALSE,94
Saudi Arabia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Saudi Arabia U-20 vs Mali U-20,SA,FALSE,95
Mali U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Saudi Arabia U-20 vs Mali U-20,ML,FALSE,95
Saudi Arabia U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,31.05.19,Saudi Arabia U-20 vs Panama U-20,SA,FALSE,96
Panama U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,31.05.19,Saudi Arabia U-20 vs Panama U-20,PA,FALSE,96
Mali U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,31.05.19,Mali U-20 vs France U-20,ML,FALSE,97
France U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,31.05.19,Mali U-20 vs France U-20,FR,FALSE,97
Portugal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Portugal U-20 vs South Korea U-20,PT,FALSE,98
South Korea U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Portugal U-20 vs South Korea U-20,KR,FALSE,98
Argentina U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Argentina U-20 vs South Africa U-20,AR,FALSE,99
South Africa U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,25.05.19,Argentina U-20 vs South Africa U-20,ZA,FALSE,99
Portugal U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Portugal U-20 vs Argentina U-20,PT,FALSE,100
Argentina U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,Portugal U-20 vs Argentina U-20,AR,FALSE,100
South Africa U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,South Africa U-20 vs South Korea U-20,ZA,FALSE,101
South Korea U-20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,U-20 World Cup 2019,28.05.19,South Africa U-20 vs South Korea U-20,KR,FALSE,101
