,Unnamed: 0,DF index,Match ID,Competition,Date,Match,Season,Nationality,Country Code,ORIGINAL JERSEY,English Name,Match(es) Found,Status,Market Value,Lookup Still Required?,Lookup Return Case
1814,2440,2596,190,World Cup 2014,24.06.14,Japan vs Colombia,2014,Japan,JP,13. Окубо,Okubo,['Yoshito Okubo'],SUCCESS,800000,FALSE,Only Before
1815,2441,2597,190,World Cup 2014,24.06.14,Japan vs Colombia,2014,Colombia,CO,13. Гуарин,Guarin,['Fredy Guarín'],SUCCESS,18000000,FALSE,Found in Curr Season
1816,2442,2598,190,World Cup 2014,24.06.14,Japan vs Colombia,2014,Colombia,CO,19. Рамос А.,A Ramos,['Adrián Ramos'],SUCCESS,4000000,FALSE,Found in Curr Season
1817,2443,2599,191,World Cup 2014,24.06.14,Greece vs Ivory Coast,2014,Greece,GR,10. Карагунис,Karagunis,['Georgios Karagounis'],SUCCESS,800000,FALSE,Only Before
1818,2444,2200,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,4. Меркис,Merkis,['Georgios Merkis'],SUCCESS,500000,FALSE,Found in Curr Season
1819,2446,2202,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,9. Христофи,Christofi,['Dimitrios Christofi'],SUCCESS,900000,FALSE,Found in Curr Season
1820,2447,2203,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,13. Макридис,Makridis,['Konstantinos Makridis'],SUCCESS,600000,FALSE,Found in Curr Season
1821,2448,2204,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,14. Лабан,Laban,['Vincent Laban'],SUCCESS,800000,FALSE,Found in Curr Season
1822,2449,2205,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,15. Антониадес,Antoniades,['Marios Antoniadis'],SUCCESS,250000,FALSE,Found in Curr Season
1823,2450,2206,390,"Euros 2016, Qualifiers",13.10.14,Wales vs Cyprus,2014,Cyprus,CY,17. Эфрем,Ephrem,['Georgios Efrem'],SUCCESS,800000,FALSE,Found in Curr Season
1824,2453,2209,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],SUCCESS,2000000,FALSE,Found in Curr Season
1825,2454,2210,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],SUCCESS,2500000,FALSE,Found in Curr Season
1826,2455,2211,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,3. Н.Тейлор,N Taylor,['Neil Taylor'],SUCCESS,3500000,FALSE,Found in Curr Season
1827,2456,2212,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,4. Честер,Chester,['James Chester'],SUCCESS,2000000,FALSE,Found in Curr Season
1828,2457,2213,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,6. Э.Уильямс,Ewilliams,['Ashley Williams'],SUCCESS,6500000,FALSE,Found in Curr Season
1829,2458,2214,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,7. Аллен,Allen,['Joe Allen'],SUCCESS,10000000,FALSE,Found in Curr Season
1830,2459,2215,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,8. Коттерилл,Cotterill,['David Cotterill'],SUCCESS,750000,FALSE,Found in Curr Season
1831,2460,2216,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,10. Рамзи,Ramsay,['Aaron Ramsey'],SUCCESS,25000000,FALSE,Found in Curr Season
1832,2461,2217,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,16. Лэдли,Ladley,['Joe Ledley'],SUCCESS,5000000,FALSE,Found in Curr Season
1833,2462,2218,391,"Euros 2016, Qualifiers",16.11.14,Belgium vs Wales,2014,Wales,WA,9. Робсон-Кану,Robson Kanu,['Hal Robson-Kanu'],SUCCESS,2000000,FALSE,Found in Curr Season
1834,2463,2219,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,1. Гиоргаллидес,Giorgallides,['Antonis Georgallidis'],SUCCESS,450000,FALSE,Found in Curr Season
1835,2464,2220,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,2. Деметриу,Demetriu,['Jason Dimitriou'],SUCCESS,500000,FALSE,Found in Curr Season
1836,2465,2221,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,4. Меркис,Merkis,['Georgios Merkis'],SUCCESS,500000,FALSE,Found in Curr Season
1837,2466,2222,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,6. Ангели,Angels,['Angelis Angeli'],SUCCESS,350000,FALSE,Found in Curr Season
1838,2467,2223,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,15. Антониадес,Antoniades,['Marios Antoniadis'],SUCCESS,250000,FALSE,Found in Curr Season
1839,2468,2224,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,7. Алонефтис,Aloneftis,['Stathis Aloneftis'],SUCCESS,400000,FALSE,Found in Curr Season
1840,2469,2225,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,14. Лабан,Laban,['Vincent Laban'],SUCCESS,800000,FALSE,Found in Curr Season
1841,2470,2226,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,17. Эфрем,Ephrem,['Georgios Efrem'],SUCCESS,800000,FALSE,Found in Curr Season
1842,2472,2228,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Cyprus,CY,10. Митидис,Mitidis,['Nestoras Mytidis'],SUCCESS,350000,FALSE,Found in Curr Season
1843,2475,2231,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,5. Э.Гарсия,E Garcia,['Emili Garcia'],SUCCESS,0,FALSE,Used Average of Season Before and After
1844,2476,2232,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,23. Рубио,Jordi Rubio,['Jordi Rubio'],SUCCESS,0,FALSE,Used Average of Season Before and After
1845,2478,2234,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,7. Пухоль,Pujol,['Marc Pujol'],SUCCESS,0,FALSE,Used Average of Season Before and After
1846,2479,2235,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,8. М.Виейра,M Vieira,['Márcio Vieira'],SUCCESS,0,FALSE,Used Average of Season Before and After
1847,2480,2236,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,9. Риера,Riera,['Gabi Riera'],SUCCESS,0,FALSE,Used Average of Season Before and After
1848,2481,2237,392,"Euros 2016, Qualifiers",16.11.14,Cyprus vs Andorra,2014,Andorra,AD,19. Лоренсо,Lorenzo,['Iván Lorenzo'],SUCCESS,0,FALSE,Used Average of Season Before and After
1849,2483,2239,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,18. Марсиано,Ofir Marciano,['Ofir Marciano'],SUCCESS,350000,FALSE,Found in Curr Season
1850,2484,2240,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,2. Мешумар,Meshumar,['Eyal Meshumar'],SUCCESS,450000,FALSE,Found in Curr Season
1851,2485,2241,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,3. Бен-Хаим,Ben Haim,['Tal Ben Haim'],SUCCESS,500000,FALSE,Found in Curr Season
1852,2486,2242,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,20. Бен-Аруш,Ben Arush,['Eden Ben Basat'],SUCCESS,2400000,FALSE,Only Before
1853,2487,2243,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,21. Тиби,Tibi,['Eitan Tibi'],SUCCESS,750000,FALSE,Found in Curr Season
1854,2488,2244,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,6. Натхо,Natho,['Bibras Natcho'],SUCCESS,14000000,FALSE,Found in Curr Season
1855,2489,2245,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,7. Захави,Zahavi,['Eran Zahavi'],SUCCESS,3000000,FALSE,Found in Curr Season
1856,2490,2246,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,12. Бен-Хаим,Ben Haim,['Tal Ben Haim'],SUCCESS,500000,FALSE,Found in Curr Season
1857,2492,2248,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,14. Вермут,Vermouth,['Gil Vermouth'],SUCCESS,1250000,FALSE,Found in Curr Season
1858,2493,2249,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Israel,IL,22. Дамари,Omer Damari,['Omer Damari'],SUCCESS,3500000,FALSE,Found in Curr Season
1859,2494,2250,393,"Euros 2016, Qualifiers",16.11.14,Israel vs Bosnia-Herzegovina,2014,Bosnia,BA,5. Квржич,Kvrzhich,['Zoran Kvrzic'],SUCCESS,1500000,FALSE,Found in Curr Season
1860,2496,2252,401,"Euros 2016, Qualifiers",03.09.15,Belgium vs Bosnia-Herzegovina,2015,Belgium,BE,19. Вермален,Vermalen,['Thomas Vermaelen'],SUCCESS,15000000,FALSE,Found in Curr Season
1861,2498,2254,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,1. Гиоргаллидес,Giorgallides,['Antonis Georgallidis'],SUCCESS,350000,FALSE,Found in Curr Season
1862,2500,2256,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,4. Деметриу,Demetriu,['Jason Dimitriou'],SUCCESS,350000,FALSE,Found in Curr Season
1863,2502,2258,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,9. Митидис,Mitidis,['Nestoras Mytidis'],SUCCESS,450000,FALSE,Found in Curr Season
1864,2503,2259,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,10. Хараламбидес,Charalambides,['Konstantinos Charalampidis'],SUCCESS,500000,FALSE,Found in Curr Season
1865,2504,2260,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,13. Макридис,Makridis,['Konstantinos Makridis'],SUCCESS,600000,FALSE,Found in Curr Season
1866,2505,2261,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,15. Антониадес,Antoniades,['Marios Antoniadis'],SUCCESS,300000,FALSE,Found in Curr Season
1867,2506,2262,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,19. Лаифис,Laifis,['Konstantinos Laifis'],SUCCESS,1000000,FALSE,Found in Curr Season
1868,2507,2263,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Cyprus,CY,21. Макрис,Makris,['Andreas Makris'],SUCCESS,500000,FALSE,Found in Curr Season
1869,2509,2265,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],SUCCESS,2500000,FALSE,Found in Curr Season
1870,2510,2266,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],SUCCESS,2500000,FALSE,Found in Curr Season
1871,2512,2268,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,4. Ричардс,Richards,['Jazz Richards'],SUCCESS,500000,FALSE,Found in Curr Season
1872,2516,2272,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,9. Робсон-Кану,Robson Kanu,['Hal Robson-Kanu'],SUCCESS,2000000,FALSE,Found in Curr Season
1873,2517,2273,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,10. Рэмси,Ramsey,['Aaron Ramsey'],SUCCESS,24000000,FALSE,Found in Curr Season
1874,2518,2274,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,11. Бэйл,Bale,['Gareth Bale'],SUCCESS,80000000,FALSE,Found in Curr Season
1875,2519,2275,402,"Euros 2016, Qualifiers",03.09.15,Cyprus vs Wales,2015,Wales,WA,18. Девис,Davis,['Ben Davies'],SUCCESS,10000000,FALSE,Found in Curr Season
1876,2520,2276,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,18. Марсиано,Ofir Marciano,['Ofir Marciano'],SUCCESS,350000,FALSE,Used Average of Season Before and After
1877,2521,2277,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,3. Бен-Хаим,Ben Haim,['Tal Ben Haim'],SUCCESS,750000,FALSE,Found in Curr Season
1878,2523,2279,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,6. Натхо,Natho,['Bibras Natcho'],SUCCESS,10000000,FALSE,Found in Curr Season
1879,2524,2280,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,7. Захави,Zahavi,['Eran Zahavi'],SUCCESS,4000000,FALSE,Found in Curr Season
1880,2525,2281,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,9. Даббур,Munas Dabbur,['Munas Dabbur'],SUCCESS,7000000,FALSE,Found in Curr Season
1881,2526,2282,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,10. Хемед,Hemed,['Tomer Hemed'],SUCCESS,2500000,FALSE,Found in Curr Season
1882,2527,2283,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,12. Бен-Хаим-2,Ben Haim,['Tal Ben Haim'],SUCCESS,750000,FALSE,Found in Curr Season
1883,2528,2284,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,16. Даса,Dasa,['Eli Dasa'],SUCCESS,800000,FALSE,Found in Curr Season
1884,2529,2285,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,21. Тиби,Tibi,['Eitan Tibi'],SUCCESS,750000,FALSE,Found in Curr Season
1885,2530,2286,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Israel,IL,22. Рикан,Rikan,['Avi Rikan'],SUCCESS,1125000,FALSE,Used Average of Season Before and After
1886,2531,2287,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,13. Ферран,Ferran,['Ferran Pol'],SUCCESS,0,FALSE,Used Average of Season Before and After
1887,2534,2290,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,5. Гарсия Э.,E Garcia,['Emili Garcia'],SUCCESS,0,FALSE,Used Average of Season Before and After
1888,2535,2291,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,6. Лима,Ildefons Lima,['Ildefons Lima'],SUCCESS,75000,FALSE,Found in Curr Season
1889,2537,2293,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,10. Санчес,Sanchez,['Juli Sánchez'],SUCCESS,0,FALSE,Used Average of Season Before and After
1890,2538,2294,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,11. Морено,Moreno,['Sergi Moreno'],SUCCESS,12500,FALSE,Used Average of Season Before and After
1891,2539,2295,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,16. Ребес,Rebes,['Marc Rebés'],SUCCESS,0,FALSE,Used Average of Season Before and After
1892,2541,2297,403,"Euros 2016, Qualifiers",03.09.15,Israel vs Andorra,2015,Andorra,AD,22. Родригес,Rodriguez,['Víctor Rodríguez'],SUCCESS,0,FALSE,Used Average of Season Before and After
1893,2542,2298,404,"Euros 2016, Qualifiers",06.09.15,Wales vs Israel,2015,Wales,WA,1. Хенесси,Hennessy,['Wayne Hennessey'],SUCCESS,2500000,FALSE,Found in Curr Season
1894,2543,2299,404,"Euros 2016, Qualifiers",06.09.15,Wales vs Israel,2015,Wales,WA,2. Гантер,Ganter,['Chris Gunter'],SUCCESS,2500000,FALSE,Found in Curr Season
1895,2545,1301,553,"Euros 2016, Qualifiers",05.09.15,Montenegro vs Liechtenstein,2015,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,300000,FALSE,Found in Curr Season
1896,2546,1302,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,1. Йеле,Peter Jehle,['Peter Jehle'],SUCCESS,300000,FALSE,Found in Curr Season
1897,2547,1303,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,16. Рекстайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Used Average of Season Before and After
1898,2548,1304,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,11. Бургмайер,Burgmayer,['Franz Burgmeier'],SUCCESS,200000,FALSE,Found in Curr Season
1899,2550,1306,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,19. Саланович,Salanović,['Dennis Salanović'],SUCCESS,150000,FALSE,Found in Curr Season
1900,2551,1307,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,300000,FALSE,Found in Curr Season
1901,2552,1308,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,15. Йилдыз,Yildiz,['Seyhan Yildiz'],SUCCESS,12500,FALSE,Used Average of Season Before and After
1902,2554,1310,554,"Euros 2016, Qualifiers",08.09.15,Liechtenstein vs Russia,2015,Liechtenstein,LI,10. Фрик М.,M Freak,['Mario Frick'],SUCCESS,0,FALSE,Only Before + Zero Before
1903,2561,1317,354,"Euros 2016, Qualifiers",09.09.14,Czech vs Netherlands,2014,Czech,CZ,2. Кадержабек,Kaderzhabek,['Pavel Kaderabek'],SUCCESS,3000000,FALSE,Found in Curr Season
1904,2563,1319,1873,Nations League 2022-2023,29.03.22,Cyprus vs Estonia,2022,Cyprus,CY,poljarić,poljarić,['Danilo Spoljaric'],SUCCESS,450000,FALSE,Found in Curr Season
1905,2564,1320,1604,Nations League 2020-2021,07.09.20,Israel vs Slovakia,2020,Slovakia,SK,uriš,uriš,['Michal Duris'],SUCCESS,600000,FALSE,Found in Curr Season
1906,2565,1321,1609,Nations League 2020-2021,15.11.20,Slovakia vs Scotland,2020,Slovakia,SK,uriš,uriš,['Michal Duris'],SUCCESS,600000,FALSE,Found in Curr Season
1907,2566,1322,1611,Nations League 2020-2021,18.11.20,Czech vs Slovakia,2020,Slovakia,SK,uriš,uriš,['Michal Duris'],SUCCESS,600000,FALSE,Found in Curr Season
1908,2567,1323,857,"Euros 2020, Qualifiers",11.06.19,Liechtenstein vs Finland,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1909,2568,1324,859,"Euros 2020, Qualifiers",05.09.19,Bosnia-Herzegovina vs Liechtenstein,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1910,2569,1325,863,"Euros 2020, Qualifiers",08.09.19,Greece vs Liechtenstein,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1911,2571,1327,866,"Euros 2020, Qualifiers",12.10.19,Liechtenstein vs Armenia,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1912,2572,1328,866,"Euros 2020, Qualifiers",12.10.19,Liechtenstein vs Armenia,2019,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,0,FALSE,Only Before + Zero Before
1913,2574,1330,869,"Euros 2020, Qualifiers",15.10.19,Liechtenstein vs Italy,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1914,2575,1331,869,"Euros 2020, Qualifiers",15.10.19,Liechtenstein vs Italy,2019,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,0,FALSE,Only Before + Zero Before
1915,2576,1332,870,"Euros 2020, Qualifiers",15.11.19,Finland vs Liechtenstein,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1916,2577,1333,870,"Euros 2020, Qualifiers",15.11.19,Finland vs Liechtenstein,2019,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,0,FALSE,Only Before + Zero Before
1917,2578,1334,875,"Euros 2020, Qualifiers",18.11.19,Liechtenstein vs Bosnia-Herzegovina,2019,Liechtenstein,LI,22. Рекштайнер,Reksteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Only Before + Zero Before
1918,2579,1335,875,"Euros 2020, Qualifiers",18.11.19,Liechtenstein vs Bosnia-Herzegovina,2019,Liechtenstein,LI,23. Польверино,Polverino,['Michele Polverino'],SUCCESS,0,FALSE,Only Before + Zero Before
1919,2581,1337,891,"Euros 2024, Qualifiers",15.10.23,Georgia vs Cyprus,2023,Cyprus,CY,poljarić,poljarić,['Danilo Spoljaric'],SUCCESS,450000,FALSE,Found in Curr Season
1920,2582,1338,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Moldova,MD,1. Чебану,Cheban,['Ilie Cebanu'],SUCCESS,200000,FALSE,Found in Curr Season
1921,2583,1339,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Moldova,MD,4. Ерхан,Erkhan,['Iulian Erhan'],SUCCESS,200000,FALSE,Found in Curr Season
1922,2584,1340,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Moldova,MD,5. Головатенко,Golovatenko,['Victor Golovatenco'],SUCCESS,300000,FALSE,Found in Curr Season
1923,2585,1341,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Moldova,MD,3. Патраш,Patrash,['Artur Patras'],SUCCESS,250000,FALSE,Found in Curr Season
1924,2586,1342,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Moldova,MD,10. Дедов,Dedov,['Alexandru Dedov'],SUCCESS,350000,FALSE,Found in Curr Season
1925,2587,1343,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Montenegro,ME,1. Полексич,Poleksić,['Vukasin Poleksic'],SUCCESS,400000,FALSE,Found in Curr Season
1926,2589,1345,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Montenegro,ME,18. Больевич В.,V Bolyevich,['Vladimir Boljevic'],SUCCESS,600000,FALSE,Found in Curr Season
1927,2590,1346,555,"Euros 2016, Qualifiers",08.09.15,Moldova vs Montenegro,2015,Montenegro,ME,10. Дамьянович,Damjanovic,['Dejan Damjanović'],SUCCESS,640000,FALSE,Only Before
1928,2591,1347,556,"Euros 2016, Qualifiers",08.09.15,Sweden vs Austria,2015,Sweden,SE,3. Антонссон,Antonsson,['Mikael Antonsson'],SUCCESS,700000,FALSE,Found in Curr Season
1929,2593,1349,557,"Euros 2016, Qualifiers",09.10.15,Liechtenstein vs Sweden,2015,Liechtenstein,LI,10. Фрик М.,M Freak,['Mario Frick'],SUCCESS,0,FALSE,Only Before + Zero Before
1930,2595,1351,557,"Euros 2016, Qualifiers",09.10.15,Liechtenstein vs Sweden,2015,Liechtenstein,LI,16. Рехштайнер,Rechsteiner,['Martin Rechsteiner'],SUCCESS,0,FALSE,Used Average of Season Before and After
