,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match
157,Trinidad,21 Jan-Michael Williams,5 Carlyle Mitchell,20 Seon Power,3 Joevin Jones,17 Justin Hoyte,8 Khaleem Hyland,15 Densill Theobald,11 Carlos Edwards,18 Keon Daniel,16 Kevon Carter,9 Kenwyne Jones,6 Daneil Cyrus,23 Jamal Gay,12 Darryl Roberts,-,-,22 Cleon John,25 Aubrey David,26 Curtis Gonzales,32 Radanfah Abu Bakr,14 Andre Boucaud,7 Chris Birchall,10 Kevin Molino,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 8, 2013",El Salvador vs Trinidad
158,Haiti,1 Frandy Montrévil,3 Mechack Jérôme,8 Judelín Aveska,4 Wilde-Donald Guerrier,2 Jean Sony Alcénat,16 Jean-Marc Alexandre,17 Hérold Charles,14 Peterson Joseph,15 Yves Desmarets,7 Jeff Louis,18 Leonel Saint-Preux,20 Olrish Saurel,10 Jean-Philippe Peguero,11 Jean-Eudes Maurice,-,-,12 Jean Julien Jospy,21 Ronald Elusma,19 Kim Jaggy,6 Kevin Lafrance,22 Ricardo Adé,13 Jean Monuma,23 Pascal Millien,9 Kervens Belfort,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 8, 2013",Haiti vs Honduras
158,Honduras,22 Donis Escober,2 Osman Chávez,4 Johnny Palacios,6 Juan Carlos García,3 Brayan Beckeles,20 Jorge Claros,23 Edder Delgado,14 Andy Nájar,10 Mario Martínez,11 Rony Martínez,21 Róger Rojas,19 Wilmer Fuentes,16 Alexander López,17 Marvin Chávez,-,-,18 Kevin Hernández,1 José Mendoza,5 José Colón,12 Orlin Peralta,13 Nery Medina,8 Gerson Rodas,15 Mario Berríos,7 Diego Reyes,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 8, 2013",Haiti vs Honduras
159,Trinidad,21 Jan-Michael Williams,5 Carlyle Mitchell,20 Seon Power,3 Joevin Jones,17 Justin Hoyte,8 Khaleem Hyland,15 Densill Theobald,11 Carlos Edwards,18 Keon Daniel,12 Darryl Roberts,9 Kenwyne Jones,25 Aubrey David,10 Kevin Molino,23 Jamal Gay,-,-,1 Marvin Phillip,22 Cleon John,6 Daneil Cyrus,26 Curtis Gonzales,32 Radanfah Abu Bakr,14 Andre Boucaud,7 Chris Birchall,16 Kevon Carter,13 Cornell Glen,-,-,-,-,-,-,Gold Cup 2013,"Jul 12, 2013",Trinidad vs Haiti
159,Haiti,1 Frandy Montrévil,3 Mechack Jérôme,8 Judelín Aveska,19 Kim Jaggy,2 Jean Sony Alcénat,16 Jean-Marc Alexandre,13 Jean Monuma,15 Yves Desmarets,7 Jeff Louis,10 Jean-Philippe Peguero,11 Jean-Eudes Maurice,5 Jean-Jacques Pierre,6 Kevin Lafrance,14 Peterson Joseph,-,-,12 Jean Julien Jospy,21 Ronald Elusma,20 Olrish Saurel,22 Ricardo Adé,23 Pascal Millien,17 Hérold Charles,18 Leonel Saint-Preux,9 Kervens Belfort,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 12, 2013",Trinidad vs Haiti
160,Honduras,22 Donis Escober,2 Osman Chávez,5 José Colón,6 Juan Carlos García,3 Brayan Beckeles,23 Edder Delgado,20 Jorge Claros,16 Alexander López,14 Andy Nájar,15 Mario Berríos,11 Rony Martínez,10 Mario Martínez,17 Marvin Chávez,21 Róger Rojas,-,-,18 Kevin Hernández,1 José Mendoza,4 Johnny Palacios,12 Orlin Peralta,13 Nery Medina,19 Wilmer Fuentes,8 Gerson Rodas,7 Diego Reyes,9 Jerry Palacios,-,-,-,-,-,-,Gold Cup 2013,"Jul 12, 2013",Honduras vs El Salvador
160,El Salvador,1 Dagoberto Portillo,23 Mardoqueo Henríquez,3 Víctor Turcios,16 Marcelo Posadas,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,8 Osael Romero,14 Dustin Corea,11 Rodolfo Zelaya,9 Rafael Burgos,10 Kevin Santamaría,12 Andrés Flores,17 Léster Blanco,-,-,18 Benjí Villalobos,22 Derby Carrillo,4 Steve Purdy-Ramos,5 Miguel Granadino,21 Raúl Renderos,13 Alexander Larín,19 Gerson Mayén,15 Darwin Bonilla,20 Josué Odir Flores,-,-,-,-,-,-,Gold Cup 2013,"Jul 12, 2013",Honduras vs El Salvador
161,El Salvador,1 Dagoberto Portillo,23 Mardoqueo Henríquez,3 Víctor Turcios,16 Marcelo Posadas,2 Xavier García,7 Darwin Cerén,6 Richard Menjívar,8 Osael Romero,12 Andrés Flores,11 Rodolfo Zelaya,17 Léster Blanco,19 Gerson Mayén,10 Kevin Santamaría,9 Rafael Burgos,-,-,18 Benjí Villalobos,22 Derby Carrillo,4 Steve Purdy-Ramos,5 Miguel Granadino,21 Raúl Renderos,13 Alexander Larín,15 Darwin Bonilla,20 Josué Odir Flores,14 Dustin Corea,-,-,-,-,-,-,Gold Cup 2013,"Jul 15, 2013",El Salvador vs Haiti
161,Haiti,1 Frandy Montrévil,3 Mechack Jérôme,8 Judelín Aveska,19 Kim Jaggy,2 Jean Sony Alcénat,16 Jean-Marc Alexandre,13 Jean Monuma,15 Yves Desmarets,7 Jeff Louis,18 Leonel Saint-Preux,11 Jean-Eudes Maurice,5 Jean-Jacques Pierre,14 Peterson Joseph,10 Jean-Philippe Peguero,-,-,12 Jean Julien Jospy,21 Ronald Elusma,6 Kevin Lafrance,20 Olrish Saurel,22 Ricardo Adé,4 Wilde-Donald Guerrier,23 Pascal Millien,17 Hérold Charles,9 Kervens Belfort,-,-,-,-,-,-,Gold Cup 2013,"Jul 15, 2013",El Salvador vs Haiti
162,Honduras,18 Kevin Hernández,4 Johnny Palacios,5 José Colón,12 Orlin Peralta,13 Nery Medina,19 Wilmer Fuentes,16 Alexander López,8 Gerson Rodas,15 Mario Berríos,10 Mario Martínez,9 Jerry Palacios,2 Osman Chávez,6 Juan Carlos García,21 Róger Rojas,-,-,1 José Mendoza,22 Donis Escober,3 Brayan Beckeles,14 Andy Nájar,20 Jorge Claros,23 Edder Delgado,11 Rony Martínez,17 Marvin Chávez,7 Diego Reyes,-,-,-,-,-,-,Gold Cup 2013,"Jul 15, 2013",Honduras vs Trinidad
162,Trinidad,21 Jan-Michael Williams,5 Carlyle Mitchell,32 Radanfah Abu Bakr,3 Joevin Jones,6 Daneil Cyrus,8 Khaleem Hyland,14 Andre Boucaud,10 Kevin Molino,12 Darryl Roberts,13 Cornell Glen,9 Kenwyne Jones,25 Aubrey David,11 Carlos Edwards,23 Jamal Gay,-,-,1 Marvin Phillip,22 Cleon John,20 Seon Power,26 Curtis Gonzales,18 Keon Daniel,15 Densill Theobald,7 Chris Birchall,16 Kevon Carter,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 15, 2013",Honduras vs Trinidad
163,Costa Rica,18 Patrick Pemberton,19 Roy Miller,4 Michael Umaña,14 Christopher Meneses,6 Juan Diego Madrigal,17 Yeltsin Tejeda,11 Michael Barrantes,10 Osvaldo Rodríguez,20 Rodney Wallace,9 Álvaro Saborío,22 Jairo Arrieta,5 Celso Borges,8 Kenny Cunningham,12 Yendrick Ruiz,-,-,1 Leonel Moreira,23 Luis Torres,15 Júnior Díaz,2 Kendall Waston,3 Giancarlo González,16 Carlos Johnson,13 Ariel Rodríguez,21 Esteban Granados,7 Mauricio Castillo,-,-,-,-,-,-,Gold Cup 2013,"Jul 9, 2013",Costa Rica vs Cuba
163,Cuba,1 Odelín Molina,5 Jorge Clavelo,15 Renay Malblanche,13 Jorge Corrales,6 Yoel Colomé,3 Yenier Márquez,14 Alianni Urgellés,8 Jaime Colomé,20 Alberto Gómez,11 Ariel Martínez,22 Yoandir Puga,18 Liván Pérez,7 Armando Coroneaux,9 José Alfonso,-,-,12 Julio Pichardo,21 Diosvelis Guerra,2 Michel Márquez,16 Ángel Luis Horta,4 Yasmani López,19 Dairón Blanco,10 Miguel Ferrer,23 Jesús Rodríguez,17 Alexei Zuaznabar,-,-,-,-,-,-,Gold Cup 2013,"Jul 9, 2013",Costa Rica vs Cuba
164,Belize,27 Shane Moody-Orio,23 Tyrone Pandy,7 Ian Gaynair,8 Elroy Smith,18 Everal Trapp,6 Evan Mariano,3 Trevor Lennen,20 Daniel Jiménez,16 Ashley Torres,10 Harrison Róches,9 Deon McCaulay,28 Harrison Tasher,2 David Trapp,11 Michael Salazar,-,-,1 Woodrow West,22 Frank López,14 Andrés Makin,25 Devon Makin,30 Luis Torres,24 Lennox Castillo,-,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 9, 2013",Belize vs USA
164,USA,1 Nick Rimando,4 Michael Orozco,21 Clarence Goodson,7 DaMarcus Beasley,15 Michael Parkhurst,14 Kyle Beckerman,8 Mix Diskerud,6 Joe Corona,16 Francisco Torres,10 Landon Donovan,19 Chris Wondolowski,11 Stuart Holden,20 Alejandro Bedoya,11 Brek Shea,-,-,12 Sean Johnson,22 Bill Hamid,5 Oguchi Onyewu,2 Edgar Castillo,3 Corey Ashe,17 Will Bruin,18 Jack McInerney,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 9, 2013",Belize vs USA
165,USA,1 Nick Rimando,4 Michael Orozco,5 Oguchi Onyewu,2 Edgar Castillo,13 Tony Beltran,14 Kyle Beckerman,11 Stuart Holden,6 Joe Corona,11 Brek Shea,10 Landon Donovan,9 Hérculez Gómez,16 Francisco Torres,8 Mix Diskerud,19 Chris Wondolowski,-,-,12 Sean Johnson,22 Bill Hamid,15 Michael Parkhurst,21 Clarence Goodson,3 Corey Ashe,7 DaMarcus Beasley,20 Alejandro Bedoya,17 Will Bruin,18 Jack McInerney,-,-,-,-,-,-,Gold Cup 2013,"Jul 13, 2013",USA vs Cuba
165,Cuba,1 Odelín Molina,5 Jorge Clavelo,15 Renay Malblanche,13 Jorge Corrales,6 Yoel Colomé,3 Yenier Márquez,14 Alianni Urgellés,8 Jaime Colomé,20 Alberto Gómez,11 Ariel Martínez,9 José Alfonso,18 Liván Pérez,10 Miguel Ferrer,17 Alexei Zuaznabar,-,-,12 Julio Pichardo,21 Diosvelis Guerra,2 Michel Márquez,16 Ángel Luis Horta,4 Yasmani López,19 Dairón Blanco,7 Armando Coroneaux,23 Jesús Rodríguez,22 Yoandir Puga,-,-,-,-,-,-,Gold Cup 2013,"Jul 13, 2013",USA vs Cuba
166,Costa Rica,18 Patrick Pemberton,3 Giancarlo González,4 Michael Umaña,15 Júnior Díaz,16 Carlos Johnson,13 Ariel Rodríguez,11 Michael Barrantes,5 Celso Borges,22 Jairo Arrieta,8 Kenny Cunningham,9 Álvaro Saborío,10 Osvaldo Rodríguez,7 Mauricio Castillo,12 Yendrick Ruiz,-,-,1 Leonel Moreira,23 Luis Torres,19 Roy Miller,2 Kendall Waston,6 Juan Diego Madrigal,14 Christopher Meneses,17 Yeltsin Tejeda,21 Esteban Granados,20 Rodney Wallace,-,-,-,-,-,-,Gold Cup 2013,"Jul 13, 2013",Costa Rica vs Belize
166,Belize,1 Woodrow West,7 Ian Gaynair,8 Elroy Smith,13 Dalton Eiley,18 Everal Trapp,23 Tyrone Pandy,14 Andrés Makin,28 Harrison Tasher,6 Evan Mariano,11 Michael Salazar,9 Deon McCaulay,3 Trevor Lennen,25 Devon Makin,10 Harrison Róches,-,-,27 Shane Moody-Orio,22 Frank López,2 David Trapp,5 Kahlil Velásquez,20 Daniel Jiménez,12 Elroy Kuylen,30 Luis Torres,16 Ashley Torres,24 Lennox Castillo,-,-,-,-,-,-,Gold Cup 2013,"Jul 13, 2013",Costa Rica vs Belize
167,Cuba,1 Odelín Molina,5 Jorge Clavelo,15 Renay Malblanche,13 Jorge Corrales,6 Yoel Colomé,3 Yenier Márquez,14 Alianni Urgellés,8 Jaime Colomé,20 Alberto Gómez,11 Ariel Martínez,9 José Alfonso,4 Yasmani López,18 Liván Pérez,22 Yoandir Puga,-,-,12 Julio Pichardo,21 Diosvelis Guerra,2 Michel Márquez,16 Ángel Luis Horta,19 Dairón Blanco,7 Armando Coroneaux,10 Miguel Ferrer,23 Jesús Rodríguez,17 Alexei Zuaznabar,-,-,-,-,-,-,Gold Cup 2013,"Jul 16, 2013",Cuba vs Belize
167,Belize,1 Woodrow West,7 Ian Gaynair,8 Elroy Smith,13 Dalton Eiley,6 Evan Mariano,12 Christobal Gilharry,23 Tyrone Pandy,5 Kahlil Velásquez,2 David Trapp,11 Michael Salazar,9 Deon McCaulay,18 Everal Trapp,3 Trevor Lennen,30 Luis Torres,-,-,27 Shane Moody-Orio,22 Frank López,14 Andrés Makin,25 Devon Makin,10 Harrison Róches,16 Ashley Torres,24 Lennox Castillo,-,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 16, 2013",Cuba vs Belize
168,USA,12 Sean Johnson,4 Michael Orozco,21 Clarence Goodson,7 DaMarcus Beasley,15 Michael Parkhurst,11 Stuart Holden,8 Mix Diskerud,20 Alejandro Bedoya,16 Francisco Torres,10 Landon Donovan,19 Chris Wondolowski,6 Joe Corona,11 Brek Shea,9 Hérculez Gómez,-,-,1 Nick Rimando,22 Bill Hamid,5 Oguchi Onyewu,3 Corey Ashe,2 Tony Beltran,14 Kyle Beckerman,17 Will Bruin,18 Jack McInerney,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 16, 2013",USA vs Costa Rica
168,Costa Rica,18 Patrick Pemberton,19 Roy Miller,3 Giancarlo González,4 Michael Umaña,15 Júnior Díaz,16 Carlos Johnson,17 Yeltsin Tejeda,5 Celso Borges,20 Rodney Wallace,8 Kenny Cunningham,22 Jairo Arrieta,14 Christopher Meneses,10 Osvaldo Rodríguez,9 Álvaro Saborío,-,-,1 Leonel Moreira,23 Luis Torres,2 Kendall Waston,6 Juan Diego Madrigal,11 Michael Barrantes,13 Ariel Rodríguez,21 Esteban Granados,7 Mauricio Castillo,-,-,-,-,-,-,-,Gold Cup 2013,"Jul 16, 2013",USA vs Costa Rica
