,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Date,Match
190,Mozambique,1 Ernan,8 Edmilson Dove,17 Mexer,15 Reinildo Mandava,14 Domingos Macandza,16 Alfons Amade,21 Guima,7 Domingues,18 Gildo,19 Witi,13 Stanley Ratifo,4 Nené,5 Bruno Langa,6 Amadú,10 Clésio Baúque,9 Lau King,12 Fazito,22 Ivane Urubal,3 David Malembana,2 Nanani,23 Shaquille,11 João Bonde,20 Geny Catamo,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 14, 2024",Egypt vs Mozambique
191,Ghana,1 Richard Ofori,6 Mohammed Salisu,23 Alexander Djiku,14 Gideon Mensah,3 Denis Odoi,8 Majeed Ashimeru,26 Iddrisu Baba,7 Ransford Königsdörffer,9 Jordan Ayew,13 Joseph Paintsil,25 Antoine Semenyo,21 Salis Abdul Samed,10 André Ayew,24 Ernest Nuamah,11 Osman Bukari,19 Iñaki Williams,12 Joe Wollacott,16 Lawrence Ati Zigi,2 Alidu Seidu,4 Nicholas Opoku,18 Daniel Amartey,15 Elisha Owusu,27 Jonathan Sowah,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 14, 2024",Ghana vs Cape Verde
191,Cape Verde,1 Vozinha,4 Roberto Lopes,5 Logan Costa,8 João Paulo,23 Steven Moreira,26 Kevin Lenini,10 Jamiro Monteiro,14 Deroy Duarte,7 Jovane,20 Ryan Mendes,21 Bebé,15 Laros Duarte,18 Kenny Rocha Santos,11 Garry Rodrigues,17 Willy Semedo,9 Benchimol,12 Márcio Rosa,24 Dylan Silva,3 Diney Borges,16 Dylan Tavares,13 Cuca,6 Patrick Andrade,19 Bryan Teixeira,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 14, 2024",Ghana vs Cape Verde
192,Egypt,16 Mohamed El Shenawy,6 Ahmed Hegazy,24 Mohamed Abdelmonem,12 Mohamed Hamdi,4 Omar Kamal,17 Mohamed Elneny,5 Hamdi Fathi,8 Emam Ashour,22 Omar Marmoush,10 Mohamed Salah,19 Mostafa Mohamed,14 Marwan Ateya,7 Mahmoud Trezeguet,18 Mostafa Fathi,-,-,23 Gabaski,26 Mohamed Sobhi,2 Ali Gabr,13 Ahmed Fatouh,3 Mohamed Hany,20 Mahmoud Hamada,25 Zizo,9 Ahmed Hassan,11 Kahraba,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 18, 2024",Egypt vs Ghana
192,Ghana,1 Richard Ofori,6 Mohammed Salisu,23 Alexander Djiku,14 Gideon Mensah,3 Denis Odoi,21 Salis Abdul Samed,8 Majeed Ashimeru,20 Mohammed Kudus,9 Jordan Ayew,19 Iñaki Williams,25 Antoine Semenyo,15 Elisha Owusu,26 Iddrisu Baba,11 Osman Bukari,13 Joseph Paintsil,-,12 Joe Wollacott,16 Lawrence Ati Zigi,2 Alidu Seidu,4 Nicholas Opoku,18 Daniel Amartey,10 André Ayew,24 Ernest Nuamah,27 Jonathan Sowah,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 18, 2024",Egypt vs Ghana
193,Cape Verde,1 Vozinha,4 Roberto Lopes,5 Logan Costa,8 João Paulo,23 Steven Moreira,26 Kevin Lenini,10 Jamiro Monteiro,14 Deroy Duarte,7 Jovane,20 Ryan Mendes,21 Bebé,13 Cuca,18 Kenny Rocha Santos,11 Garry Rodrigues,17 Willy Semedo,9 Benchimol,12 Márcio Rosa,24 Dylan Silva,2 Stopira,3 Diney Borges,16 Dylan Tavares,15 Laros Duarte,19 Bryan Teixeira,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Cape Verde vs Mozambique
193,Mozambique,1 Ernan,8 Edmilson Dove,17 Mexer,15 Reinildo Mandava,16 Alfons Amade,21 Guima,14 Domingos Macandza,5 Bruno Langa,19 Witi,20 Geny Catamo,13 Stanley Ratifo,2 Nanani,23 Shaquille,7 Domingues,18 Gildo,9 Lau King,12 Fazito,22 Ivane Urubal,3 David Malembana,4 Nené,6 Amadú,11 João Bonde,10 Clésio Baúque,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Cape Verde vs Mozambique
194,Mozambique,22 Ivane Urubal,17 Mexer,15 Reinildo Mandava,5 Bruno Langa,2 Nanani,4 Nené,16 Alfons Amade,21 Guima,19 Witi,20 Geny Catamo,9 Lau King,23 Shaquille,7 Domingues,11 João Bonde,18 Gildo,13 Stanley Ratifo,1 Ernan,12 Fazito,8 Edmilson Dove,3 David Malembana,14 Domingos Macandza,6 Amadú,10 Clésio Baúque,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 22, 2024",Mozambique vs Ghana
194,Ghana,1 Richard Ofori,6 Mohammed Salisu,23 Alexander Djiku,14 Gideon Mensah,3 Denis Odoi,21 Salis Abdul Samed,8 Majeed Ashimeru,20 Mohammed Kudus,9 Jordan Ayew,13 Joseph Paintsil,25 Antoine Semenyo,2 Alidu Seidu,18 Daniel Amartey,26 Iddrisu Baba,10 André Ayew,19 Iñaki Williams,12 Joe Wollacott,16 Lawrence Ati Zigi,17 Hamidu Abdul Fatawu,15 Elisha Owusu,24 Ernest Nuamah,11 Osman Bukari,27 Jonathan Sowah,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 22, 2024",Mozambique vs Ghana
195,Cape Verde,1 Vozinha,3 Diney Borges,5 Logan Costa,16 Dylan Tavares,17 Willy Semedo,26 Kevin Lenini,6 Patrick Andrade,18 Kenny Rocha Santos,11 Garry Rodrigues,20 Ryan Mendes,9 Benchimol,23 Steven Moreira,13 Cuca,10 Jamiro Monteiro,8 João Paulo,19 Bryan Teixeira,12 Márcio Rosa,24 Dylan Silva,2 Stopira,4 Roberto Lopes,15 Laros Duarte,14 Deroy Duarte,7 Jovane,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 22, 2024",Cape Verde vs Egypt
195,Egypt,16 Mohamed El Shenawy,6 Ahmed Hegazy,24 Mohamed Abdelmonem,13 Ahmed Fatouh,3 Mohamed Hany,14 Marwan Ateya,5 Hamdi Fathi,8 Emam Ashour,22 Omar Marmoush,25 Zizo,19 Mostafa Mohamed,23 Gabaski,12 Mohamed Hamdi,7 Mahmoud Trezeguet,18 Mostafa Fathi,11 Kahraba,26 Mohamed Sobhi,2 Ali Gabr,15 Yasser Ibrahim,4 Omar Kamal,17 Mohamed Elneny,27 Mohanad Lasheen,9 Ahmed Hassan,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 22, 2024",Cape Verde vs Egypt
196,Senegal,16 Edouard Mendy,19 Moussa Niakhaté,3 Kalidou Koulibaly,14 Ismail Jakobs,15 Krépin Diatta,22 Abdou Diallo,26 Pape Gueye,25 Lamine Camara,10 Sadio Mané,18 Ismaïla Sarr,20 Habib Diallo,4 Abdoulaye Seck,6 Nampalys Mendy,11 Pathé Ciss,7 Nicolas Jackson,13 Iliman Ndiaye,1 Alfred Gomis,23 Mory Diaw,2 Formose Mendy,8 Cheikhou Kouyaté,5 Idrissa Gueye,17 Pape Matar Sarr,24 Abdallah Sima,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Senegal vs The Gambia
196,The Gambia,18 Baboucarr Gaye,5 Omar Colley,12 James Gomez,13 Ibou Touray,17 Saidy Janko,8 Ebou Adams,24 Ebrima Darboe,16 Alasana Manneh,10 Musa Barrow,20 Yankuba Minteh,26 Ali Sowe,2 Hamza Barry,7 Alieu Fadera,11 Abdoulie Sanyang,9 Assan Ceesay,23 Mohamed Badamosi,1 Modou Jobe,14 Noah Sonko Sundberg,25 Bubacarr Sanneh,15 Jacob Mendy,21 Muhammed Sanneh,4 Dawda Ngum,6 Sulayman Marreh,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Senegal vs The Gambia
197,Cameroon,1 Fabrice Ondoa,2 Harold Moukoudi,4 Christopher Wooh,18 Darlin Yongwa,21 Jean-Charles Castelletto,6 Olivier Kemen,8 Frank Anguissa,22 Olivier Ntcham,11 Georges-Kevin N'Koudou,9 Frank Magri,12 Karl Toko Ekambi,15 Oumar Gonzalez,14 Junior Tchamadeu,19 Faris Moumbagna,-,-,16 Devis Epassy,23 Simon Ngapandouetnbu,5 Nouhou,26 Enzo Tchato,17 Yvan Neyou,20 Ben Elliott,3 Nicolas Moumi Ngamaleu,7 Clinton N'Jie,13 Leonel Ateba,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Cameroon vs Guinea
197,Guinea,22 Ibrahim Koné,5 Mouctar Diakhaby,17 Julian Jeanvier,21 Sekou Sylla,2 Antoine Conte,20 Mory Konaté,10 Ilaix Moriba,7 Morgan Guilavogui,19 François Kamano,18 Aguibou Camara,11 Mohamed Bayo,3 Issiaga Sylla,12 Ibrahim Diakité,24 José Kanté,25 Facinet Conte,-,16 Moussa Camara,1 Aly Keita,4 Saïdou Sow,13 Mohamed Camara,8 Naby Keïta,15 Seydouba Cissé,14 Karim Cissé,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Cameroon vs Guinea
198,Senegal,16 Edouard Mendy,22 Abdou Diallo,3 Kalidou Koulibaly,14 Ismail Jakobs,15 Krépin Diatta,26 Pape Gueye,17 Pape Matar Sarr,25 Lamine Camara,10 Sadio Mané,18 Ismaïla Sarr,20 Habib Diallo,5 Idrissa Gueye,11 Pathé Ciss,7 Nicolas Jackson,13 Iliman Ndiaye,-,1 Alfred Gomis,23 Mory Diaw,2 Formose Mendy,4 Abdoulaye Seck,12 Fodé Ballo-Touré,6 Nampalys Mendy,8 Cheikhou Kouyaté,9 Bamba Dieng,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Senegal vs Cameroon
198,Cameroon,24 André Onana,21 Jean-Charles Castelletto,4 Christopher Wooh,5 Nouhou,26 Enzo Tchato,17 Yvan Neyou,6 Olivier Kemen,8 Frank Anguissa,11 Georges-Kevin N'Koudou,3 Nicolas Moumi Ngamaleu,9 Frank Magri,14 Junior Tchamadeu,22 Olivier Ntcham,19 Faris Moumbagna,-,-,1 Fabrice Ondoa,16 Devis Epassy,2 Harold Moukoudi,15 Oumar Gonzalez,18 Darlin Yongwa,25 Malcom Bokele,20 Ben Elliott,13 Leonel Ateba,12 Karl Toko Ekambi,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Senegal vs Cameroon
199,Guinea,22 Ibrahim Koné,5 Mouctar Diakhaby,17 Julian Jeanvier,3 Issiaga Sylla,12 Ibrahim Diakité,23 Abdoulaye Touré,10 Ilaix Moriba,21 Sekou Sylla,18 Aguibou Camara,7 Morgan Guilavogui,11 Mohamed Bayo,2 Antoine Conte,6 Amadou Diawara,8 Naby Keïta,24 José Kanté,25 Facinet Conte,16 Moussa Camara,4 Saïdou Sow,13 Mohamed Camara,20 Mory Konaté,15 Seydouba Cissé,14 Karim Cissé,9 Serhou Guirassy,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Guinea vs The Gambia
199,The Gambia,18 Baboucarr Gaye,5 Omar Colley,12 James Gomez,15 Jacob Mendy,17 Saidy Janko,14 Noah Sonko Sundberg,24 Ebrima Darboe,3 Ablie Jallow,7 Alieu Fadera,19 Ebrima Colley,10 Musa Barrow,2 Hamza Barry,20 Yankuba Minteh,23 Mohamed Badamosi,26 Ali Sowe,-,1 Modou Jobe,25 Bubacarr Sanneh,21 Muhammed Sanneh,4 Dawda Ngum,16 Alasana Manneh,27 Yusupha Bobb,13 Ibou Touray,11 Abdoulie Sanyang,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 19, 2024",Guinea vs The Gambia
200,Guinea,22 Ibrahim Koné,4 Saïdou Sow,13 Mohamed Camara,3 Issiaga Sylla,2 Antoine Conte,6 Amadou Diawara,10 Ilaix Moriba,8 Naby Keïta,25 Facinet Conte,18 Aguibou Camara,9 Serhou Guirassy,12 Ibrahim Diakité,15 Seydouba Cissé,14 Karim Cissé,7 Morgan Guilavogui,11 Mohamed Bayo,16 Moussa Camara,1 Aly Keita,5 Mouctar Diakhaby,21 Sekou Sylla,20 Mory Konaté,24 José Kanté,-,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Guinea vs Senegal
200,Senegal,16 Edouard Mendy,3 Kalidou Koulibaly,4 Abdoulaye Seck,14 Ismail Jakobs,15 Krépin Diatta,26 Pape Gueye,6 Nampalys Mendy,17 Pape Matar Sarr,10 Sadio Mané,18 Ismaïla Sarr,20 Habib Diallo,12 Fodé Ballo-Touré,8 Cheikhou Kouyaté,5 Idrissa Gueye,7 Nicolas Jackson,13 Iliman Ndiaye,1 Alfred Gomis,23 Mory Diaw,27 Abdoulaye Ndiaye,2 Formose Mendy,11 Pathé Ciss,25 Lamine Camara,9 Bamba Dieng,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Guinea vs Senegal
201,The Gambia,18 Baboucarr Gaye,5 Omar Colley,12 James Gomez,15 Jacob Mendy,21 Muhammed Sanneh,16 Alasana Manneh,27 Yusupha Bobb,10 Musa Barrow,20 Yankuba Minteh,3 Ablie Jallow,26 Ali Sowe,25 Bubacarr Sanneh,7 Alieu Fadera,19 Ebrima Colley,9 Assan Ceesay,-,1 Modou Jobe,17 Saidy Janko,4 Dawda Ngum,24 Ebrima Darboe,2 Hamza Barry,13 Ibou Touray,11 Abdoulie Sanyang,23 Mohamed Badamosi,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",The Gambia vs Cameroon
201,Cameroon,1 Fabrice Ondoa,21 Jean-Charles Castelletto,4 Christopher Wooh,5 Nouhou,8 Frank Anguissa,22 Olivier Ntcham,26 Enzo Tchato,18 Darlin Yongwa,11 Georges-Kevin N'Koudou,12 Karl Toko Ekambi,9 Frank Magri,2 Harold Moukoudi,6 Olivier Kemen,19 Faris Moumbagna,-,-,16 Devis Epassy,24 André Onana,15 Oumar Gonzalez,14 Junior Tchamadeu,25 Malcom Bokele,17 Yvan Neyou,20 Ben Elliott,3 Nicolas Moumi Ngamaleu,13 Leonel Ateba,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",The Gambia vs Cameroon
202,Algeria,16 Anthony Mandréa,2 Aïssa Mandi,21 Ramy Bensebaini,15 Rayan Aït-Nouri,20 Youcef Atal,19 Nabil Bentaleb,22 Ismaël Bennacer,17 Farès Chaïbi,8 Youcef Belaïli,7 Riyad Mahrez,9 Baghdad Bounedjah,3 Kevin Van Den Kerkhof,6 Ramiz Zerrouki,11 Houssem Aouar,12 Adam Ounas,13 Islam Slimani,23 Raïs M'Bolhi,5 Ahmed Touba,4 Mohamed Amine Tougai,24 Zineddine Belaid,25 Yasser Larouci,10 Sofiane Feghouli,14 Hicham Boudaoui,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Algeria vs Angola
202,Angola,22 Neblú,3 Jonathan Buatu,5 Kinito,6 Kialonda Gaspar,17 Bruno Paz,23 Show,2 Núrio Fortuna,16 Fredy,14 Loide Augusto,15 Zito Luvumbo,10 Gelson Dala,21 Eddie Afonso,4 Manuel Keliano,11 Felício Milson,9 Zini,19 Mabululu,1 Signori Antonio,12 Kadú,13 Tô Carneiro,20 Estrela,8 Beni,18 Jérémie Bela,7 Gilberto,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 15, 2024",Algeria vs Angola
203,Burkina Faso,16 Hervé Koffi,12 Edmond Tapsoba,14 Issoufou Dayo,25 Steeve Yago,9 Issa Kaboré,22 Ibrahim Blati Touré,24 Adama Guira,17 Stephane Aziz Ki,8 Cedric Badolo,11 Mamady Bangré,13 Mohamed Konaté,19 Hassane Bandé,10 Bertrand Traoré,2 Djibril Ouattara,15 Abdoul Tapsoba,-,23 Kilian Nikièma,1 Hillel Konaté,4 Adamo Nagalo,5 Nasser Djiga,3 Abdoul Guiebre,18 Ismahila Ouédraogo,20 Gustavo Sangaré,26 Dramane Salou,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Burkina Faso vs Mauritania
203,Mauritania,16 Babacar Niasse,5 Lamine Ba,13 Nouh Mohamed El Abd,3 Aly Abeid,20 Ibrahima Keita,4 Omaré Gassama,6 Guessouma Fofana,10 Idrissa Thiam,9 Hemeya Tanji,19 Aboubakary Koita,27 Aboubakar Kamara,7 El-Hadji Ba,14 Yali Dellahi,26 Oumar Ngom,23 Sidi Bouna Amar,11 Souleymane Anne,1 Namori Diaw,22 Mbacké Ndiaye,24 Bakary N'Diaye,2 Khadim Diaw,12 Bakari Camara,18 Mohamed El Abd Sidi Ahmed,15 Souleymane Doukara,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Burkina Faso vs Mauritania
204,Algeria,16 Anthony Mandréa,2 Aïssa Mandi,21 Ramy Bensebaini,15 Rayan Aït-Nouri,20 Youcef Atal,19 Nabil Bentaleb,6 Ramiz Zerrouki,10 Sofiane Feghouli,8 Youcef Belaïli,7 Riyad Mahrez,9 Baghdad Bounedjah,17 Farès Chaïbi,12 Adam Ounas,13 Islam Slimani,18 Mohamed Amoura,-,23 Raïs M'Bolhi,5 Ahmed Touba,4 Mohamed Amine Tougai,24 Zineddine Belaid,25 Yasser Larouci,3 Kevin Van Den Kerkhof,11 Houssem Aouar,14 Hicham Boudaoui,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Algeria vs Burkina Faso
204,Burkina Faso,16 Hervé Koffi,12 Edmond Tapsoba,14 Issoufou Dayo,25 Steeve Yago,4 Adamo Nagalo,22 Ibrahim Blati Touré,24 Adama Guira,9 Issa Kaboré,20 Gustavo Sangaré,15 Abdoul Tapsoba,13 Mohamed Konaté,5 Nasser Djiga,18 Ismahila Ouédraogo,26 Dramane Salou,8 Cedric Badolo,10 Bertrand Traoré,23 Kilian Nikièma,1 Hillel Konaté,3 Abdoul Guiebre,17 Stephane Aziz Ki,19 Hassane Bandé,11 Mamady Bangré,2 Djibril Ouattara,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Algeria vs Burkina Faso
205,Mauritania,16 Babacar Niasse,5 Lamine Ba,13 Nouh Mohamed El Abd,3 Aly Abeid,20 Ibrahima Keita,6 Guessouma Fofana,4 Omaré Gassama,8 Bodda Mouhsine,19 Aboubakary Koita,23 Sidi Bouna Amar,25 Pape Ibnou Ba,2 Khadim Diaw,9 Hemeya Tanji,15 Souleymane Doukara,27 Aboubakar Kamara,-,1 Namori Diaw,21 El Hassan Houeibib,24 Bakary N'Diaye,12 Bakari Camara,14 Yali Dellahi,26 Oumar Ngom,10 Idrissa Thiam,11 Souleymane Anne,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Mauritania vs Angola
205,Angola,22 Neblú,3 Jonathan Buatu,6 Kialonda Gaspar,2 Núrio Fortuna,21 Eddie Afonso,23 Show,16 Fredy,9 Zini,7 Gilberto,10 Gelson Dala,19 Mabululu,5 Kinito,4 Manuel Keliano,20 Estrela,15 Zito Luvumbo,-,1 Signori Antonio,12 Kadú,13 Tô Carneiro,17 Bruno Paz,8 Beni,11 Felício Milson,18 Jérémie Bela,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Mauritania vs Angola
206,Mauritania,16 Babacar Niasse,5 Lamine Ba,14 Yali Dellahi,2 Khadim Diaw,20 Ibrahima Keita,4 Omaré Gassama,23 Sidi Bouna Amar,19 Aboubakary Koita,8 Bodda Mouhsine,10 Idrissa Thiam,11 Souleymane Anne,21 El Hassan Houeibib,12 Bakari Camara,6 Guessouma Fofana,25 Pape Ibnou Ba,27 Aboubakar Kamara,1 Namori Diaw,24 Bakary N'Diaye,3 Aly Abeid,7 El-Hadji Ba,26 Oumar Ngom,9 Hemeya Tanji,15 Souleymane Doukara,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Mauritania vs Algeria
206,Algeria,16 Anthony Mandréa,2 Aïssa Mandi,4 Mohamed Amine Tougai,15 Rayan Aït-Nouri,20 Youcef Atal,6 Ramiz Zerrouki,11 Houssem Aouar,14 Hicham Boudaoui,18 Mohamed Amoura,12 Adam Ounas,9 Baghdad Bounedjah,3 Kevin Van Den Kerkhof,19 Nabil Bentaleb,8 Youcef Belaïli,7 Riyad Mahrez,13 Islam Slimani,1 Moustapha Zeghba,23 Raïs M'Bolhi,5 Ahmed Touba,24 Zineddine Belaid,25 Yasser Larouci,10 Sofiane Feghouli,17 Farès Chaïbi,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Mauritania vs Algeria
207,Angola,22 Neblú,5 Kinito,6 Kialonda Gaspar,13 Tô Carneiro,21 Eddie Afonso,17 Bruno Paz,20 Estrela,16 Fredy,10 Gelson Dala,7 Gilberto,19 Mabululu,23 Show,11 Felício Milson,18 Jérémie Bela,15 Zito Luvumbo,9 Zini,1 Signori Antonio,12 Kadú,3 Jonathan Buatu,4 Manuel Keliano,-,-,-,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Angola vs Burkina Faso
207,Burkina Faso,16 Hervé Koffi,12 Edmond Tapsoba,14 Issoufou Dayo,3 Abdoul Guiebre,9 Issa Kaboré,18 Ismahila Ouédraogo,20 Gustavo Sangaré,10 Bertrand Traoré,8 Cedric Badolo,17 Stephane Aziz Ki,7 Dango Ouattara,25 Steeve Yago,6 Sacha Bansé,19 Hassane Bandé,2 Djibril Ouattara,15 Abdoul Tapsoba,23 Kilian Nikièma,1 Hillel Konaté,4 Adamo Nagalo,5 Nasser Djiga,21 Valentin Nouma,26 Dramane Salou,11 Mamady Bangré,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 23, 2024",Angola vs Burkina Faso
208,Tunisia,22 Bechir Ben Said,3 Montassar Talbi,4 Yassine Meriah,12 Ali Maâloul,21 Wajdi Kechrida,5 Mohamed Ali Ben Romdhane,17 Ellyes Skhiri,10 Anis Slimane,7 Youssef Msakni,27 Elias Achouri,11 Taha Yassine Khenissi,14 Aïssa Laïdouni,18 Sayfallah Ltaief,19 Bassem Srarfi,9 Haythem Jouini,-,1 Mouez Hassen,16 Aymen Dahmen,26 Alaa Ghram,2 Ali Abdi,15 Oussama Haddadi,20 Yan Valery,8 Hamza Rafia,23 Naïm Sliti,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Tunisia vs Namibia
208,Namibia,1 Lloyd Kazapua,21 Lubeni Haukongo,12 Kennedy Amutenya,4 Riaan Hanamub,22 Ryan Nyambe,18 Aprocius Petrus,11 Absalom Iimbondi,7 Deon Hotto,10 Prins Tjiueza,19 Petrus Shitembi,13 Peter Shalulile,6 Ngero Katua,9 Bethuel Muzeu,-,-,-,16 Kamaijanda Ndisiro,23 Edward Maova,2 Denzil Haoseb,5 Charles Hambira,20 Ivan Kamberipa,3 Ananias Gebhardt,15 Marcel Papama,8 Uetuuru Kambato,17 Wendell Rudath,14 Joslin Kamatuka,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Tunisia vs Namibia
209,Mali,16 Djigui Diarra,6 Sikou Niakaté,5 Kiki Kouyaté,17 Falaye Sacko,2 Hamari Traoré,23 Aliou Dieng,4 Amadou Haidara,10 Yves Bissouma,26 Kamory Doumbia,25 Lassine Sinayoko,20 Sékou Koïta,24 Boubacar Traoré,11 Lassana Coulibaly,19 Fousseni Diabaté,9 Ibrahim Sissoko,27 Dorgeles Nene,22 Aboubacar Doumbia,1 Ismael Diawara,15 Mamadou Fofana,3 Amadou Dante,21 Adama Traoré,7 Moussa Doumbia,18 Youssoufou Niakaté,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Mali vs South Africa
209,South Africa,1 Ronwen Williams,5 Siyanda Xulu,14 Mothobi Mvala,6 Aubrey Modiba,20 Khuliso Mudau,4 Teboho Mokoena,13 Yaya Sithole,11 Themba Zwane,12 Thapelo Maseko,10 Percy Tau,9 Evidence Makgopa,23 Thapelo Morena,21 Mihlali Mayambela,17 Zakhele Lepasa,-,-,16 Veli Mothwa,22 Ricardo Goss,18 Grant Kekana,19 Nkosinathi Sibisi,3 Terrence Mashego,2 Nyiko Mobbie,15 Thabang Monare,8 Jayden Adams,7 Oswin Appollis,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 16, 2024",Mali vs South Africa
210,Tunisia,22 Bechir Ben Said,3 Montassar Talbi,4 Yassine Meriah,2 Ali Abdi,21 Wajdi Kechrida,17 Ellyes Skhiri,14 Aïssa Laïdouni,27 Elias Achouri,8 Hamza Rafia,10 Anis Slimane,7 Youssef Msakni,5 Mohamed Ali Ben Romdhane,18 Sayfallah Ltaief,19 Bassem Srarfi,24 Seifeddine Jaziri,-,16 Aymen Dahmen,13 Hamza Jelassi,12 Ali Maâloul,15 Oussama Haddadi,20 Yan Valery,25 Mohamed Belhadj Mahmoud,23 Naïm Sliti,9 Haythem Jouini,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Tunisia vs Mali
210,Mali,16 Djigui Diarra,6 Sikou Niakaté,5 Kiki Kouyaté,17 Falaye Sacko,2 Hamari Traoré,8 Diadié Samassékou,11 Lassana Coulibaly,4 Amadou Haidara,26 Kamory Doumbia,25 Lassine Sinayoko,20 Sékou Koïta,10 Yves Bissouma,19 Fousseni Diabaté,18 Youssoufou Niakaté,9 Ibrahim Sissoko,27 Dorgeles Nene,22 Aboubacar Doumbia,1 Ismael Diawara,15 Mamadou Fofana,3 Amadou Dante,23 Aliou Dieng,21 Adama Traoré,7 Moussa Doumbia,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 20, 2024",Tunisia vs Mali
211,South Africa,1 Ronwen Williams,14 Mothobi Mvala,18 Grant Kekana,6 Aubrey Modiba,20 Khuliso Mudau,4 Teboho Mokoena,13 Yaya Sithole,11 Themba Zwane,10 Percy Tau,23 Thapelo Morena,9 Evidence Makgopa,15 Thabang Monare,8 Jayden Adams,12 Thapelo Maseko,21 Mihlali Mayambela,17 Zakhele Lepasa,16 Veli Mothwa,22 Ricardo Goss,5 Siyanda Xulu,19 Nkosinathi Sibisi,3 Terrence Mashego,2 Nyiko Mobbie,7 Oswin Appollis,-,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 21, 2024",South Africa vs Namibia
211,Namibia,1 Lloyd Kazapua,21 Lubeni Haukongo,12 Kennedy Amutenya,4 Riaan Hanamub,22 Ryan Nyambe,18 Aprocius Petrus,10 Prins Tjiueza,19 Petrus Shitembi,7 Deon Hotto,11 Absalom Iimbondi,13 Peter Shalulile,6 Ngero Katua,17 Wendell Rudath,14 Joslin Kamatuka,9 Bethuel Muzeu,-,16 Kamaijanda Ndisiro,23 Edward Maova,2 Denzil Haoseb,5 Charles Hambira,20 Ivan Kamberipa,3 Ananias Gebhardt,15 Marcel Papama,8 Uetuuru Kambato,-,-,-,-,-,-,-,African Cup of Nations 2023,"Jan 21, 2024",South Africa vs Namibia
