,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case
51677,51677,1077,2020,"World Cup Qualifiers, Africa, 2018",Egypt vs Congo,08-10-2017,Congo, CG,2017,SUCCESS,0,2500000.0,False,working,False,0,T Bifouma,none
52866,52866,66,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none
52872,52872,72,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,6500000.0,False,working,False,0,Krunić,none
52873,52873,73,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none
52875,52875,75,859,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Liechtenstein,05.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none
52921,52921,121,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none
52929,52929,129,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none
52930,52930,130,861,"Euros 2020, Qualifiers",Armenia vs Bosnia-Herzegovina,08.09.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none
52976,52976,176,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none
52984,52984,184,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none
52985,52985,185,864,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Finland,12.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none
53075,53075,275,868,"Euros 2020, Qualifiers",Greece vs Bosnia-Herzegovina,15.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none
53084,53084,284,868,"Euros 2020, Qualifiers",Greece vs Bosnia-Herzegovina,15.10.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none
53152,53152,352,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,ehić,none
53158,53158,358,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,6500000.0,False,working,False,0,Krunić,none
53160,53160,360,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,52000000.0,False,working,False,0,Pjanić,none
53161,53161,361,872,"Euros 2020, Qualifiers",Bosnia-Herzegovina vs Italy,15.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,10500000.0,False,working,False,0,Višća,none
53229,53229,429,875,"Euros 2020, Qualifiers",Liechtenstein vs Bosnia-Herzegovina,18.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,Pirić,none
53230,53230,430,875,"Euros 2020, Qualifiers",Liechtenstein vs Bosnia-Herzegovina,18.11.19,Bosnia-Herzegovina,BA,2019,SUCCESS,0,800000.0,False,working,False,0,Civič,none
53253,53253,453,877,"Euros 2024, Qualifiers",Scotland vs Cyprus,25.03.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53352,53352,552,882,"Euros 2024, Qualifiers",Cyprus vs Georgia,17.06.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53407,53407,607,884,"Euros 2024, Qualifiers",Norway vs Cyprus,20.06.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53473,53473,673,887,"Euros 2024, Qualifiers",Spain vs Cyprus,12.09.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53528,53528,728,890,"Euros 2024, Qualifiers",Cyprus vs Norway,12.10.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53562,53562,762,891,"Euros 2024, Qualifiers",Georgia vs Cyprus,15.10.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53617,53617,817,894,"Euros 2024, Qualifiers",Cyprus vs Spain,16.11.23,Cyprus,CY,2023,SUCCESS,0,450000.0,False,working,False,0,Gogić,none
53913,53913,13,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none
53915,53915,15,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,2000000.0,False,working,False,0,Simić,none
53918,53918,18,555,"Euros 2016, Qualifiers",Moldova vs Montenegro,08.09.15,Montenegro,ME,2015,SUCCESS,0,900000.0,False,working,False,0,Marušić,none
53989,53989,89,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,1500000.0,False,working,False,0,Tomašević,none
53991,53991,91,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,2000000.0,False,working,False,0,Simić,none
53995,53995,95,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,900000.0,False,working,False,0,Marušić,none
53998,53998,98,559,"Euros 2016, Qualifiers",Montenegro vs Austria,09.10.15,Montenegro,ME,2015,SUCCESS,0,500000.0,False,working,False,0,Mugoša,none
57739,57739,539,1542,Nations League 2020-2021,Italy vs Bosnia-Herzegovina,04.09.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,900000.0,False,working,False,0,ehić,none
57747,57747,547,1542,Nations League 2020-2021,Italy vs Bosnia-Herzegovina,04.09.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,8000000.0,False,working,False,0,Višća,none
57773,57773,573,1544,Nations League 2020-2021,Bosnia-Herzegovina vs Poland,07.09.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,1500000.0,False,working,False,0,Civič,none
57782,57782,582,1544,Nations League 2020-2021,Bosnia-Herzegovina vs Poland,07.09.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,1700000.0,False,working,False,0,Koljić,none
57794,57794,594,1545,Nations League 2020-2021,Bosnia-Herzegovina vs Netherlands,11.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,900000.0,False,working,False,0,ehić,none
57801,57801,601,1545,Nations League 2020-2021,Bosnia-Herzegovina vs Netherlands,11.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,6000000.0,False,working,False,0,Krunić,none
57802,57802,602,1545,Nations League 2020-2021,Bosnia-Herzegovina vs Netherlands,11.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,20000000.0,False,working,False,0,Pjanić,none
57871,57871,671,1548,Nations League 2020-2021,Poland vs Bosnia-Herzegovina,14.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,900000.0,False,working,False,0,ehić,none
57878,57878,678,1548,Nations League 2020-2021,Poland vs Bosnia-Herzegovina,14.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,6000000.0,False,working,False,0,Krunić,none
57879,57879,679,1548,Nations League 2020-2021,Poland vs Bosnia-Herzegovina,14.10.20,Bosnia-Herzegovina,BA,2020,SUCCESS,0,20000000.0,False,working,False,0,Pjanić,none
