,Jersey Name,Name Match,Date,Nationality,Country Code,Match ID,Competition,Match
1375,B Barry,Vakoun Bayo,16-11-2013,Cote d'Ivoire,CI,1906,"World Cup Qualifiers, Africa, 2014",Senegal vs Cote d'Ivoire
1376,B Barry,Vakoun Bayo,07-09-2013,Cote d'Ivoire,CI,1907,"World Cup Qualifiers, Africa, 2014",Cote d'Ivoire vs Morocco
1377,B Barry,Vakoun Bayo,12-10-2013,Cote d'Ivoire,CI,1911,"World Cup Qualifiers, Africa, 2014",Cote d'Ivoire vs Senegal
1378,Karavayev,['Oleksandr Karavaev'],10.10.20,Ukraine,UA,1582,Nations League 2020-2021,Ukraine vs Germany
1379,Karavayev,['Oleksandr Karavaev'],13.10.20,Ukraine,UA,1583,Nations League 2020-2021,Ukraine vs Spain
1380,Mitriță,['Alexandru Mitriţă'],14.10.20,Romania,RO,1596,Nations League 2020-2021,Romania vs Austria
1381,Boženík,['Róbert Bozeník'],04.09.20,Slovakia,SK,1602,Nations League 2020-2021,Slovakia vs Czech
1382,Boženík,['Róbert Bozeník'],11.10.20,Slovakia,SK,1605,Nations League 2020-2021,Scotland vs Slovakia
1383,Boženík,['Róbert Bozeník'],14.10.20,Slovakia,SK,1608,Nations League 2020-2021,Slovakia vs Israel
1384,Karavayev,['Oleksandr Karavaev'],26.03.23,Ukraine,UA,919,"Euros 2024, Qualifiers",England vs Ukraine
1385,Karavayev,['Oleksandr Karavaev'],17.10.23,Ukraine,UA,932,"Euros 2024, Qualifiers",Malta vs Ukraine
1386,M Water,Mumin Watar Yor,13-10-2015,South Sudan,SS,1973,"World Cup Qualifiers, Africa, 2018",Mauritania vs South Sudan
1387,A Akuie,William Akio,13-10-2015,South Sudan,SS,1973,"World Cup Qualifiers, Africa, 2018",Mauritania vs South Sudan
1388,M Water,Mumin Watar Yor,08-10-2015,South Sudan,SS,1974,"World Cup Qualifiers, Africa, 2018",South Sudan vs Mauritania
1389,Gêgê,['Gegé'],12-11-2016,Cape Verde,CV,1985,"World Cup Qualifiers, Africa, 2018",Cape Verde vs Burkina Faso
1390,F Nsakala,Fabrice N'Sakala,15-11-2015,Congo DR,DR,1993,"World Cup Qualifiers, Africa, 2018",Congo DR vs Burundi
1391,J N'kololo,Jordan N'Kololo,15-11-2015,Congo DR,DR,1993,"World Cup Qualifiers, Africa, 2018",Congo DR vs Burundi
1392,L Mabidi,Chikito Lema Mabidi,07-10-2017,Congo DR,DR,2016,"World Cup Qualifiers, Africa, 2018",Libya vs Congo DR
1393,E Agyemang-Badu,Emmanuel Badu,13-11-2016,Ghana,GH,2019,"World Cup Qualifiers, Africa, 2018",Egypt vs Ghana
1394,M Dessai,Mandar Rao Desai,10-09-2019,India,IN,2534,"World Cup Qualifiers, Asia, 2022",Qatar vs India
1395,R Hojayev,Resul Khozhaev,10-10-2019,Turkmenistan,TM,2543,"World Cup Qualifiers, Asia, 2022",Lebanon vs Turkmenistan
1396,A Amanow,Arslanmurad Amanov,10-10-2019,Turkmenistan,TM,2543,"World Cup Qualifiers, Asia, 2022",Lebanon vs Turkmenistan
1397,A Amanow,Arslanmurad Amanov,19-11-2019,Turkmenistan,TM,2544,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Sri Lanka
1398,M Dessai,Mandar Rao Desai,15-10-2019,India,IN,2546,"World Cup Qualifiers, Asia, 2022",India vs Bangladesh
1399,K Alijonov,Khozhiakbar Alizhonov,14-11-2019,Uzbekistan,UZ,2547,"World Cup Qualifiers, Asia, 2022",Uzbekistan vs Saudi Arabia
1400,K Alijonov,Khozhiakbar Alizhonov,10-10-2019,Uzbekistan,UZ,2549,"World Cup Qualifiers, Asia, 2022",Uzbekistan vs Yemen
1401,Bùi Tin Dng,Tien Dung Bui,11-11-2021,Vietnam,VN,2552,"World Cup Qualifiers, Asia, 2022",Vietnam vs Japan
1402,Nguyn Tun Anh,Tuan Anh Nguyen,11-11-2021,Vietnam,VN,2552,"World Cup Qualifiers, Asia, 2022",Vietnam vs Japan
1403,Nguyn Tin Linh,Tien Linh Nguyen,11-11-2021,Vietnam,VN,2552,"World Cup Qualifiers, Asia, 2022",Vietnam vs Japan
1404,K Alijonov,Khozhiakbar Alizhonov,11-06-2021,Uzbekistan,UZ,2553,"World Cup Qualifiers, Asia, 2022",Yemen vs Uzbekistan
1405,A Amanow,Arslanmurad Amanov,10-09-2019,Turkmenistan,TM,2555,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs South Korea
1406,Bùi Tin Dng,Tien Dung Bui,15-10-2019,Vietnam,VN,2558,"World Cup Qualifiers, Asia, 2022",Indonesia vs Vietnam
1407,Nguyn Tin Linh,Tien Linh Nguyen,15-10-2019,Vietnam,VN,2558,"World Cup Qualifiers, Asia, 2022",Indonesia vs Vietnam
1408,B Rejebov,Berdimurad Rezhebov,09-06-2021,Turkmenistan,TM,2559,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Lebanon
1409,A Amanow,Arslanmurad Amanov,09-06-2021,Turkmenistan,TM,2559,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Lebanon
1410,Nguyn Tun Anh,Tuan Anh Nguyen,16-11-2021,Vietnam,VN,2563,"World Cup Qualifiers, Asia, 2022",Vietnam vs Saudi Arabia
1411,Nguyn Tin Linh,Tien Linh Nguyen,16-11-2021,Vietnam,VN,2563,"World Cup Qualifiers, Asia, 2022",Vietnam vs Saudi Arabia
1412,Li Ang,Ang Li,11-06-2021,China PR,CN,2564,"World Cup Qualifiers, Asia, 2022",China PR vs Maldives
1413,A Ardhiyasa,Made Andhika,10-09-2019,Indonesia,ID,2565,"World Cup Qualifiers, Asia, 2022",Indonesia vs Thailand
1414,Li Ang,Ang Li,7-9-2021,China PR,CN,2567,"World Cup Qualifiers, Asia, 2022",China PR vs Japan
1415,G Batyrow,Gurbangeldy Batyrov,05-09-2019,Turkmenistan,TM,2574,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Turkmenistan
1416,A Amanow,Arslanmurad Amanov,05-09-2019,Turkmenistan,TM,2574,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Turkmenistan
1417,R Hojayev,Resul Khozhaev,05-09-2019,Turkmenistan,TM,2574,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Turkmenistan
1418,H Houbeib,El Hassan Houeibib,12-01-2022,Mauritania,MR,3605,"African Cup of Nations, 2021",Mauritania vs Gambia
1419,H Houbeib,El Hassan Houeibib,16-01-2022,Mauritania,MR,3609,"African Cup of Nations, 2021",Tunisia vs Mauritania
1420,F Nsakala,Fabrice N'Sakala,12-11-2015,Congo DR,DR,2036,"World Cup Qualifiers, Africa, 2018",Burundi vs Congo DR
1421,F Niţă,Florin Niță,25-03-2021,Romania,RO,3352,"World Cup Qualifiers, Europe, 2022",Romania vs North Macedonia
1422,F Niţă,Florin Niță,14-11-2021,Romania,RO,3468,"World Cup Qualifiers, Europe, 2022",Liechtenstein vs Romania
1423,Gêgê,['Gegé'],26-01-2015,Cape Verde,CV,3484,"African Cup of Nations, 2015",Cape Verde vs Zambia
1424,A Zuyev,Aleksandr Zuev,17.11.23,Kazakhstan,KZ,1041,"Euros 2024, Qualifiers",Kazakhstan vs San Marino
1425,Moruțan,['Olimpiu Moruţan'],25.03.23,Romania,RO,1049,"Euros 2024, Qualifiers",Andorra vs Romania
1426,Moruțan,['Olimpiu Moruţan'],28.03.23,Romania,RO,1051,"Euros 2024, Qualifiers",Romania vs Belarus
1427,F Niţă,Florin Niță,02-09-2021,Romania,RO,3384,"World Cup Qualifiers, Europe, 2022",Iceland vs Romania
1428,F Niţă,Florin Niță,08-09-2021,Romania,RO,3387,"World Cup Qualifiers, Europe, 2022",North Macedonia vs Romania
1429,F Niţă,Florin Niță,08-10-2021,Romania,RO,3395,"World Cup Qualifiers, Europe, 2022",Germany vs Romania
1430,F Niţă,Florin Niță,05-09-2021,Romania,RO,3416,"World Cup Qualifiers, Europe, 2022",Romania vs Liechtenstein
1431,F Niţă,Florin Niță,11-11-2021,Romania,RO,3419,"World Cup Qualifiers, Europe, 2022",Romania vs Iceland
1432,Damașcan,['Vitalie Damaşcan'],06.09.20,Moldova,MD,1663,Nations League 2020-2021,Slovenia vs Moldova
1433,M Moreno,Marcelo Moreno,05-Sep-17,Bolivia,BO,4349,"World Cup 2018, Qualifiers, CONMEBOL",Bolivia vs Chile
1434,Boženík,['Róbert Bozeník'],11.06.19,Slovakia,SK,712,"Euros 2020, Qualifiers",Azerbaijan vs Slovakia
1435,Boženík,['Róbert Bozeník'],09.09.19,Slovakia,SK,717,"Euros 2020, Qualifiers",Hungary vs Slovakia
1436,Boženík,['Róbert Bozeník'],10.10.19,Slovakia,SK,719,"Euros 2020, Qualifiers",Slovakia vs Wales
1437,Boženík,['Róbert Bozeník'],16.11.19,Slovakia,SK,723,"Euros 2020, Qualifiers",Croatia vs Slovakia
1438,Boženík,['Róbert Bozeník'],19.11.19,Slovakia,SK,725,"Euros 2020, Qualifiers",Slovakia vs Azerbaijan
1439,Mitriță,['Alexandru Mitriţă'],23.03.19,Romania,RO,726,"Euros 2020, Qualifiers",Sweden vs Romania
1440,Mitriță,['Alexandru Mitriţă'],15.10.19,Romania,RO,748,"Euros 2020, Qualifiers",Romania vs Norway
1441,Mitriță,['Alexandru Mitriţă'],15.11.19,Romania,RO,752,"Euros 2020, Qualifiers",Romania vs Sweden
1442,Bùi Tin Dng,Tien Dung Bui,10-10-2019,Vietnam,VN,2636,"World Cup Qualifiers, Asia, 2022",Vietnam vs Malaysia
1443,Nguyn Tun Anh,Tuan Anh Nguyen,10-10-2019,Vietnam,VN,2636,"World Cup Qualifiers, Asia, 2022",Vietnam vs Malaysia
1444,K Alijonov,Khozhiakbar Alizhonov,15-10-2019,Uzbekistan,UZ,2641,"World Cup Qualifiers, Asia, 2022",Singapore vs Uzbekistan
1445,Bùi Tin Dng,Tien Dung Bui,07-09-2021,Vietnam,VN,2643,"World Cup Qualifiers, Asia, 2022",Vietnam vs Australia
1446,Nguyn Tun Anh,Tuan Anh Nguyen,07-09-2021,Vietnam,VN,2643,"World Cup Qualifiers, Asia, 2022",Vietnam vs Australia
1447,Nguyn Tin Linh,Tien Linh Nguyen,07-09-2021,Vietnam,VN,2643,"World Cup Qualifiers, Asia, 2022",Vietnam vs Australia
1448,Park Ji-Soo,Ji-su Park,09-06-2021,South Korea,KR,2660,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs South Korea
1449,Bùi Tin Dng,Tien Dung Bui,05-09-2019,Vietnam,VN,2663,"World Cup Qualifiers, Asia, 2022",Thailand vs Vietnam
1450,Nguyn Tun Anh,Tuan Anh Nguyen,05-09-2019,Vietnam,VN,2663,"World Cup Qualifiers, Asia, 2022",Thailand vs Vietnam
1451,Nguyn Tin Linh,Tien Linh Nguyen,05-09-2019,Vietnam,VN,2663,"World Cup Qualifiers, Asia, 2022",Thailand vs Vietnam
1452,K Panaiy,Konstantinos Panagi,07-10-2017,Cyprus,CY,3208,"World Cup Qualifiers, Europe, 2018",Cyprus vs Greece
1453,Khacheridi Yevhen,Yevgen Khacheridi,12.06.16,Ukraine,UA,1136,Euros 2016,Germany vs Ukraine
1454,Khacheridi Yevhen,Yevgen Khacheridi,16.06.16,Ukraine,UA,1137,Euros 2016,Ukraine vs Northern Ireland
1455,Khacheridi Yevhen,Yevgen Khacheridi,21.06.16,Ukraine,UA,1139,Euros 2016,Ukraine vs Poland
1456,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,03-09-2015,Turkmenistan,TM,2281,"World Cup Qualifiers, Asia, 2018",Oman vs Turkmenistan
1457,A Amanow,Arslanmurad Amanov,03-09-2015,Turkmenistan,TM,2281,"World Cup Qualifiers, Asia, 2018",Oman vs Turkmenistan
1458,S Ataýew,Serdaraly Ataev,03-09-2015,Turkmenistan,TM,2281,"World Cup Qualifiers, Asia, 2018",Oman vs Turkmenistan
1459,S Pal,Subrata Paul,11-06-2015,India,IN,2282,"World Cup Qualifiers, Asia, 2018",India vs Oman
1460,B Hojaahmedow,Bakhtiyar Khodzhaakhmedov,17-11-2015,Turkmenistan,TM,2296,"World Cup Qualifiers, Asia, 2018",Turkmenistan vs Oman
1461,Lng Xuân Trng,Xuan Truong Luong,24-03-2016,Vietnam,VN,2298,"World Cup Qualifiers, Asia, 2018",Vietnam vs Chinese Taipei
1462,Nguyn Tun Anh,Tuan Anh Nguyen,24-03-2016,Vietnam,VN,2298,"World Cup Qualifiers, Asia, 2018",Vietnam vs Chinese Taipei
1463,Karavayev,['Oleksandr Karavaev'],14.10.19,Ukraine,UA,660,"Euros 2020, Qualifiers",Ukraine vs Portugal
1464,Karavayev,['Oleksandr Karavaev'],17.11.19,Ukraine,UA,664,"Euros 2020, Qualifiers",Serbia vs Ukraine
1465,Drahun,['Stanislav Dragun'],21.03.19,Belarus,BY,666,"Euros 2020, Qualifiers",Netherlands vs Belarus
1466,Drahun,['Stanislav Dragun'],24.03.19,Belarus,BY,669,"Euros 2020, Qualifiers",Northern Ireland vs Belarus
1467,Drahun,['Stanislav Dragun'],08.06.19,Belarus,BY,671,"Euros 2020, Qualifiers",Belarus vs Germany
1468,Drahun,['Stanislav Dragun'],06.09.19,Belarus,BY,674,"Euros 2020, Qualifiers",Estonia vs Belarus
1469,Drahun,['Stanislav Dragun'],10.10.19,Belarus,BY,678,"Euros 2020, Qualifiers",Belarus vs Estonia
1470,Drahun,['Stanislav Dragun'],13.10.19,Belarus,BY,680,"Euros 2020, Qualifiers",Belarus vs Netherlands
1471,Drahun,['Stanislav Dragun'],16.11.19,Belarus,BY,682,"Euros 2020, Qualifiers",Germany vs Belarus
1472,Kuijt,['Dirk Kuyt'],12.07.14,Netherlands,NL,159,World Cup 2014,Brazil vs Netherlands
1473,Kuijt,['Dirk Kuyt'],09.07.14,Netherlands,NL,161,World Cup 2014,Netherlands vs Argentina
1474,Kuijt,['Dirk Kuyt'],05.07.14,Netherlands,NL,165,World Cup 2014,Netherlands vs Costa Rica
1475,Kuijt,['Dirk Kuyt'],29.06.14,Netherlands,NL,168,World Cup 2014,Netherlands vs Mexico
1476,Kuijt,['Dirk Kuyt'],23.06.14,Netherlands,NL,185,World Cup 2014,Netherlands vs Chile
1477,Li Ang,Ang Li,12-10-2021,China PR,CN,2489,"World Cup Qualifiers, Asia, 2022",Saudi Arabia vs China PR
1478,M Dessai,Mandar Rao Desai,14-11-2019,India,IN,2490,"World Cup Qualifiers, Asia, 2022",Afghanistan vs India
1479,Bùi Tin Dng,Tien Dung Bui,15-06-2021,Vietnam,VN,2495,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Vietnam
1480,Lng Xuân Trng,Xuan Truong Luong,15-06-2021,Vietnam,VN,2495,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Vietnam
1481,Nguyn Tin Linh,Tien Linh Nguyen,15-06-2021,Vietnam,VN,2495,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Vietnam
1482,P Ekhsoni,Ekhson Pandzhshanbe,15-06-2021,Tajikistan,TJ,2496,"World Cup Qualifiers, Asia, 2022",Tajikistan vs Myanmar
1483,P Ekhsoni,Ekhson Pandzhshanbe,5-9-2019,Tajikistan,TJ,2513,"World Cup Qualifiers, Asia, 2022",Tajikistan vs Kyrgyzstan
1484,B Rejebov,Berdimurad Rezhebov,05-06-2021,Turkmenistan,TM,2517,"World Cup Qualifiers, Asia, 2022",South Korea vs Turkmenistan
1485,A Amanow,Arslanmurad Amanov,05-06-2021,Turkmenistan,TM,2517,"World Cup Qualifiers, Asia, 2022",South Korea vs Turkmenistan
1486,Park Ji-Soo,Ji-su Park,13-06-2021,South Korea,KR,2519,"World Cup Qualifiers, Asia, 2022",South Korea vs Lebanon
1487,K Alijonov,Khozhiakbar Alizhonov,15-06-2021,Uzbekistan,UZ,2520,"World Cup Qualifiers, Asia, 2022",Saudi Arabia vs Uzbekistan
1488,D Komelid,Yassir Khamis Duku,08-09-2019,South Sudan,SS,2136,"World Cup Qualifiers, Africa, 2022",Equatorial Guinea vs South Sudan
1489,D Daluri,David Alfred Urbano,08-09-2019,South Sudan,SS,2136,"World Cup Qualifiers, Africa, 2022",Equatorial Guinea vs South Sudan
1490,H Houbeib,El Hassan Houeibib,16-11-2021,Mauritania,MR,2147,"World Cup Qualifiers, Africa, 2022",Mauritania vs Equatorial Guinea
1491,Park Jooho,Jong-woo Park,18.06.18,South Korea,KR,270,World Cup 2018,Sweden vs South Korea
1492,K Panaiy,Konstantinos Panagi,03-09-2017,Cyprus,CY,2983,"World Cup Qualifiers, Europe, 2018",Estonia vs Cyprus
1493,B Jógvansson-Hansen,Bárdur Hansen,10-10-2016,Faroe Islands,FO,3013,"World Cup Qualifiers, Europe, 2018",Faroe Islands vs Portugal
1494,K Panaiy,Konstantinos Panagi,07-10-2016,Cyprus,CY,3014,"World Cup Qualifiers, Europe, 2018",Greece vs Cyprus
1495,K Panaiy,Konstantinos Panagi,25-03-2017,Cyprus,CY,3019,"World Cup Qualifiers, Europe, 2018",Cyprus vs Estonia
1496,F Niţă,Florin Niță,31-03-2021,Romania,RO,3244,"World Cup Qualifiers, Europe, 2022",Armenia vs Romania
1497,F Niţă,Florin Niță,28-03-2021,Romania,RO,3267,"World Cup Qualifiers, Europe, 2022",Romania vs Germany
1498,Mitriță,['Alexandru Mitriţă'],07.09.18,Romania,RO,1477,Nations League 2018-2020,Romania vs Montenegro
1499,Mitriță,['Alexandru Mitriţă'],11.10.18,Romania,RO,1480,Nations League 2018-2020,Lithuania vs Romania
1500,Drahun,['Stanislav Dragun'],08.09.18,Belarus,BY,1500,Nations League 2018-2020,Belarus vs San Marino
1501,Drahun,['Stanislav Dragun'],11.09.18,Belarus,BY,1503,Nations League 2018-2020,Moldova vs Belarus
1502,Drahun,['Stanislav Dragun'],12.10.18,Belarus,BY,1504,Nations League 2018-2020,Belarus vs Luxembourg
1503,Damașcan,['Vitalie Damaşcan'],12.10.18,Moldova,MD,1505,Nations League 2018-2020,Moldova vs San Marino
1504,Damașcan,['Vitalie Damaşcan'],15.10.18,Moldova,MD,1506,Nations League 2018-2020,Belarus vs Moldova
1505,Drahun,['Stanislav Dragun'],15.11.18,Belarus,BY,1509,Nations League 2018-2020,Luxembourg vs Belarus
1506,Drahun,['Stanislav Dragun'],18.11.18,Belarus,BY,1510,Nations League 2018-2020,San Marino vs Belarus
1507,Damașcan,['Vitalie Damaşcan'],18.11.18,Moldova,MD,1511,Nations League 2018-2020,Moldova vs Luxembourg
