,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
336,825,1905,"World Cup Qualifiers, Africa, 2014",Zimbabwe vs Mozambique,08-09-2013,Zimbabwe,ZW,2013,FAIL,Bruce Kangwa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Bruce Kangwa,B Kangwa,single,Done
337,826,1908,"World Cup Qualifiers, Africa, 2014",Gambia vs Tanzania,07-09-2013,Gambia,GM,2013,FAIL,Abdoulie Mansally,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Abdoulie Mansally,A Mansally,single,Done
338,827,1908,"World Cup Qualifiers, Africa, 2014",Gambia vs Tanzania,07-09-2013,Gambia,GM,2013,FAIL,Ebrima Sohna,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ebrima Sohna,E Sohna,single,Done
339,829,1913,"World Cup Qualifiers, Africa, 2014",Sudan vs Lesotho,08-09-2013,Sudan,SD,2013,FAIL,Malik Mohamed Barma,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Malik Mohamed Barma,Malik Mohammed,single,Done
340,831,1614,Nations League 2020-2021,Turkey vs Hungary,03.09.20,Turkey,TR,2020,FAIL,Hakan Balta,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Hakan Balta,Hakan Yanda,single,
341,837,2848,"World Cup Qualifiers, Europe, 2014",France vs Georgia,22-03-2013,Georgia,GE,2013,FAIL,Saba Lobjanidze,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Saba Lobjanidze,U Lobjanidze,single,Done
342,840,2852,"World Cup Qualifiers, Europe, 2014",Greece vs Romania,15-11-2013,Romania,RO,2013,FAIL,Andrei Rațiu,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Răzvan Raț,R Raț,single,Done
343,842,2856,"World Cup Qualifiers, Europe, 2014",Cyprus vs Slovenia,10-09-2013,Cyprus,CY,2013,FAIL,Dimitris Theodorou,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Chrysovalantis Theouli,C Theo,single,Done
344,843,2859,"World Cup Qualifiers, Europe, 2014",Estonia vs Andorra,26-03-2013,Andorra,AD,2013,FAIL,Victor Silverio,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Victor Silverio,Victor Moreira,single,
345,844,2861,"World Cup Qualifiers, Europe, 2014",Andorra vs Turkey,22-03-2013,Andorra,AD,2013,FAIL,Victor Silverio,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Victor Silverio,Victor Moreira,single,
346,846,2869,"World Cup Qualifiers, Europe, 2014",Georgia vs France,06-09-2013,Georgia,GE,2013,FAIL,Saba Lobjanidze,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Saba Lobjanidze,U Lobjanidze,single,Done
347,851,1974,"World Cup Qualifiers, Africa, 2018",South Sudan vs Mauritania,08-10-2015,South Sudan,SS,2015,FAIL,Joseph Kuch,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Joseph Kuch,A Joseph,single,
348,855,1994,"World Cup Qualifiers, Africa, 2018",Somalia vs Niger,09-10-2015,Somalia,SO,2015,FAIL,Hassan Ibrahim Ali,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Hassan Ibrahim Ali,H Ali,single,Done
349,856,1994,"World Cup Qualifiers, Africa, 2018",Somalia vs Niger,09-10-2015,Niger,NE,2015,FAIL,Hassane Adamou,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Adamou Ibrahim Djibo,D Adamou,single,Done
350,857,1995,"World Cup Qualifiers, Africa, 2018",Morocco vs Mali,01-09-2017,Mali,ML,2017,FAIL,Makan Konate,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Makan Konate,M Konaté,single,Done
351,858,2001,"World Cup Qualifiers, Africa, 2018",Eswatini vs Nigeria,13-11-2015,Nigeria,NG,2015,FAIL,Abdullahi Musa,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Suleiman Abdullahi,S Abdullahi,single,Done
352,864,2530,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Syria,27-01-2022,United Arab Emirates,AE,2022,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
353,865,2530,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Syria,27-01-2022,Syria,SY,2022,FAIL,Tamer Haj Mohamad,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Tamer Haj Mohamad,T Haj,single,Done
354,867,2536,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Malaysia,03-06-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
355,868,2538,"World Cup Qualifiers, Asia, 2022",Kuwait vs Jordan,11-06-2021,Kuwait,KW,2021,FAIL,Fahad Aidh Al-Rashidi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fahad Aidh Al-Rashidi,Fahad Al Rashidi,single,Done
356,869,2538,"World Cup Qualifiers, Asia, 2022",Kuwait vs Jordan,11-06-2021,Kuwait,KW,2021,FAIL,Ahmad Raheel Al-Dhufairi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ahmad Raheel Al-Dhufairi,A Al Dhufairi,single,Done
357,871,2548,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Iran,07-10-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
358,874,2553,"World Cup Qualifiers, Asia, 2022",Yemen vs Uzbekistan,11-06-2021,Yemen,YE,2021,FAIL,Mohsen Mohammed,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mohsen Mohammed,Mohsen Mohammed,single,Done
359,877,2559,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Lebanon,09-06-2021,Turkmenistan,TM,2021,FAIL,Rustem Ahallyyev,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Rustem Ahallyyev,R Charyyev,single,Done
360,878,2559,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Lebanon,09-06-2021,Turkmenistan,TM,2021,FAIL,Furkat Tursunov,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Furkat Tursunov,F Tursunow,single,Done
361,879,2559,"World Cup Qualifiers, Asia, 2022",Turkmenistan vs Lebanon,09-06-2021,Turkmenistan,TM,2021,FAIL,Rakhman Muratberdyev,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Rakhman Muratberdyev,R Myratberdiýew,single,Done
362,880,2560,"World Cup Qualifiers, Asia, 2022",Japan vs Myanmar,28-05-2021,Myanmar,MM,2021,FAIL,Kyaw Lwin Moe,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Soe Kyaw Kyaw,Kyaw Soe Moe,single,Done
363,884,2570,"World Cup Qualifiers, Asia, 2022",United Arab Emirates vs Lebanon,02-09-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
364,886,2575,"World Cup Qualifiers, Asia, 2022",Cambodia vs Iraq,15-10-2019,Cambodia,KH,2019,FAIL,Ouk Sothy,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ouk Sothy,Ouk Sovann,single,Done
365,888,2576,"World Cup Qualifiers, Asia, 2022",Indonesia vs United Arab Emirates,11-06-2021,United Arab Emirates,AE,2021,FAIL,Mahmoud Khamisi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Mahmoud Khamisi,Mahmoud Khamis,single,Done
366,889,2577,"World Cup Qualifiers, Asia, 2022",Nepal vs Kuwait,19-11-2019,Kuwait,KW,2019,FAIL,Fahad Aidh Al-Rashidi,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Fahad Aidh Al-Rashidi,Fahad Al Rashidi,single,Done
367,898,3944,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs USA,07-Jun-13,Jamaica,JM,2013,FAIL,Clifton Woodbine,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Clifton Woodbine,Woodbine,single,Done
368,899,3947,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Jamaica,11-Jun-13,Jamaica,JM,2013,FAIL,Clifton Woodbine,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Clifton Woodbine,Woodbine,single,Done
369,901,3953,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Jamaica,06-Sep-13,Jamaica,JM,2013,FAIL,Richard King,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Richard King,King,single,Done
370,902,3954,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs Costa Rica,10-Sep-13,Jamaica,JM,2013,FAIL,Richard King,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Richard King,King,single,Done
371,903,1553,Nations League 2020-2021,Iceland vs England,05.09.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
372,905,1555,Nations League 2020-2021,Belgium vs Iceland,08.09.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
373,906,1558,Nations League 2020-2021,Iceland vs Denmark,11.10.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
374,909,1560,Nations League 2020-2021,Iceland vs Belgium,14.10.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
375,910,1563,Nations League 2020-2021,England vs Iceland,18.11.20,Iceland,IS,2020,FAIL,Emil Pálsson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Emil Pálsson,Palsson,single,Done
376,916,3900,"World Cup 2014, Qualifiers, CONCACAF",Honduras vs Panama,08-Jun-12,Honduras,HN,2012,FAIL,Denovan Torres,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Denovan Torres,Torres,single,Done
377,919,3901,"World Cup 2014, Qualifiers, CONCACAF",Costa Rica vs El Salvador,08-Jun-12,Costa Rica,CR,2012,FAIL,Alberth Villalobos,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Alberth Villalobos,Villalobos,single,Done
378,920,3903,"World Cup 2014, Qualifiers, CONCACAF",Antigua and Barbuda vs Jamaica,12-Jun-12,Antigua and Barbuda,AG,2012,FAIL,Shevorn Phillip,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Shevorn Phillip,Phillips,single,Done
379,921,3903,"World Cup 2014, Qualifiers, CONCACAF",Antigua and Barbuda vs Jamaica,12-Jun-12,Antigua and Barbuda,AG,2012,FAIL,Kieron Richards,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kieron Richards,Richards,single,Done
380,922,3903,"World Cup 2014, Qualifiers, CONCACAF",Antigua and Barbuda vs Jamaica,12-Jun-12,Jamaica,JM,2012,FAIL,Jamie Robinson,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jamie Robinson,Robinson,single,Done
381,923,3904,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Mexico,12-Jun-12,El Salvador,SV,2012,FAIL,Amando Moreno,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Amando Moreno,Moreno,single,Done
382,924,3904,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Mexico,12-Jun-12,El Salvador,SV,2012,FAIL,Eriq Zavaleta,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Eriq Zavaleta,Zavala,single,Done
383,925,3904,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Mexico,12-Jun-12,Mexico,MX,2012,FAIL,Brian García,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Brian García,García,single,Done
384,926,3904,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Mexico,12-Jun-12,Mexico,MX,2012,FAIL,Érick Gutiérrez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Érick Gutiérrez,Gutiérrez,single,Done
385,927,3906,"World Cup 2014, Qualifiers, CONCACAF",Guatemala vs USA,12-Jun-12,Guatemala,GT,2012,FAIL,Jonathan Velásquez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Jonathan Velásquez,Velásquez,single,Done
386,929,3907,"World Cup 2014, Qualifiers, CONCACAF",Guyana vs Costa Rica,12-Jun-12,Costa Rica,CR,2012,FAIL,William Quirós,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,William Quirós,Williams,single,Done
387,930,3908,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Cuba,12-Jun-12,Panama,PA,2012,FAIL,Francisco Vence,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Francisco Vence,Francisco,single,Done
388,931,3908,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Cuba,12-Jun-12,Panama,PA,2012,FAIL,Gilberto Hernández,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Gilberto Hernández,Hernández,single,Done
389,932,3908,"World Cup 2014, Qualifiers, CONCACAF",Panama vs Cuba,12-Jun-12,Cuba,CU,2012,FAIL,Romario Torres,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Romario Torres,Torres,single,Done
390,938,3909,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Honduras,07-Sep-12,Cuba,CU,2012,FAIL,Alejandro Delgado,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Alejandro Delgado,Delgado,single,Done
391,940,3909,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Honduras,07-Sep-12,Honduras,HN,2012,FAIL,Carlos Fernández,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Carlos Fernández,Fernandez,single,Done
392,941,3909,"World Cup 2014, Qualifiers, CONCACAF",Cuba vs Honduras,07-Sep-12,Honduras,HN,2012,FAIL,Francisco Martínez,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Francisco Martínez,Francisco,single,Done
393,942,3910,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs USA,07-Sep-12,Jamaica,JM,2012,FAIL,Kasey Palmer,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Kasey Palmer,Palmer,single,Done
394,944,3910,"World Cup 2014, Qualifiers, CONCACAF",Jamaica vs USA,07-Sep-12,Jamaica,JM,2012,FAIL,Ravel Morrison,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Ravel Morrison,Morrison,single,Done
395,945,3911,"World Cup 2014, Qualifiers, CONCACAF",El Salvador vs Guyana,07-Sep-12,El Salvador,SV,2012,FAIL,Harold Alas,0,TRUE,Failed Using Name Looking at Season and Season +-1,FALSE,Harold Alas,Alas,single,Done
