,index,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New,Market Value New
3842,66496,3799,"Gold Cup, 2023",Saint Kitts and Nevis vs United States,29-06-2023,Saint Kitts and Nevis,KN,2023,SUCCESS,Andre Burley,60000,False,Only Before,False,Andre Burley,A Burley,single,,0
3843,66497,3799,"Gold Cup, 2023",Saint Kitts and Nevis vs United States,29-06-2023,Saint Kitts and Nevis,KN,2023,SUCCESS,Tiquanny Williams,0,False,Only Before,False,Tiquanny Williams,T Williams,single,,0
3844,66498,3800,"Gold Cup, 2023",Jamaica vs Saint Kitts and Nevis,03-07-2023,Saint Kitts and Nevis,KN,2023,SUCCESS,Tiquanny Williams,0,False,Only Before,False,Tiquanny Williams,T Williams,single,,0
3845,66499,3800,"Gold Cup, 2023",Jamaica vs Saint Kitts and Nevis,03-07-2023,Saint Kitts and Nevis,KN,2023,SUCCESS,Yohannes Mitchum,0,False,Only Before,False,Yohannes Mitchum,Y Mitchum,single,,0
3846,66500,3800,"Gold Cup, 2023",Jamaica vs Saint Kitts and Nevis,03-07-2023,Saint Kitts and Nevis,KN,2023,SUCCESS,Omari Sterling-James,0,False,Only Before,False,Omari Sterling-James,O Sterling-James,single,,0
3847,66501,3802,"Gold Cup, 2023",Haiti vs Qatar,26-06-2023,Haiti,HT,2023,SUCCESS,Carl Sainté,0,False,Only Before,False,Carl Sainté,C Sainte,single,,0
3848,66502,3804,"Gold Cup, 2023",Guatemala vs Cuba,28-06-2023,Cuba,CU,2023,SUCCESS,Dariel Morejón,0,False,Only Before,False,Dariel Morejón,D Morejon,single,,0
3849,66503,3807,"Gold Cup, 2023",El Salvador vs Martinique,27-06-2023,El Salvador,SV,2023,SUCCESS,Harold Osorio,120000,False,Only Before,False,Harold Osorio,H Osorio,single,,0
3850,66504,3810,"Gold Cup, 2023",Haiti vs Mexico,30-06-2023,Haiti,HT,2023,SUCCESS,Carl Sainté,0,False,Only Before,False,Carl Sainté,C Sainte,single,,0
3851,66505,2436,"World Cup Qualifiers, Asia, 2018",Oman vs Guam,24-03-2016,Guam,GU,2016,SUCCESS,Eddie Na,0,False,Only Before,False,Eddie Na,E Na,single,,0
3852,66506,2437,"World Cup Qualifiers, Asia, 2018",Jordan vs Tajikistan,13-10-2015,Jordan,JO,2015,SUCCESS,Mohammad Al-Basha,0,False,Only Before,False,Mohammad Al-Basha,Mohammad Al Basha,single,,0
3853,66507,2437,"World Cup Qualifiers, Asia, 2018",Jordan vs Tajikistan,13-10-2015,Tajikistan,TJ,2015,SUCCESS,Alisher Tuychiev,0,False,Only Before,False,Alisher Tuychiev,A Tuychiev,single,,0
3854,66508,2442,"World Cup Qualifiers, Asia, 2018",Cambodia vs Macao,12-03-2015,Cambodia,KH,2015,SUCCESS,Va Sokthorn,0,False,Only Before,False,Va Sokthorn,Va Sokthorn,single,,0
3855,66509,2445,"World Cup Qualifiers, Asia, 2018",Mongolia vs Timor-Leste,17-03-2015,Mongolia,MN,2015,SUCCESS,Murun Altankhuyag,0,False,Only Before,False,Murun Altankhuyag,M Altankhuyag,single,,0
3856,66510,2446,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Tajikistan,16-06-2015,Bangladesh,BD,2015,SUCCESS,Yeasin Khan,0,False,Only Before,False,Yeasin Khan,Y Khan,single,,0
3857,66511,2446,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Tajikistan,16-06-2015,Tajikistan,TJ,2015,SUCCESS,Alisher Tuychiev,0,False,Only Before,False,Alisher Tuychiev,A Tuychiev,single,,0
3858,66512,2450,"World Cup Qualifiers, Asia, 2018",Kuwait vs Myanmar,03-09-2015,Myanmar,MM,2015,SUCCESS,Aung Zaw,0,False,Only Before,False,Aung Zaw,Aung Zaw,single,,0
3859,66513,2450,"World Cup Qualifiers, Asia, 2018",Kuwait vs Myanmar,03-09-2015,Myanmar,MM,2015,SUCCESS,Zaw Ye Tun,0,False,Only Before,False,Zaw Ye Tun,Zaw Ye Tun,single,,0
3860,66514,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Maldives,MV,2016,SUCCESS,Imran Mohamed,0,False,Only Before,False,Imran Mohamed,Imran Mohamed,single,,0
3861,66515,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Maldives,MV,2016,SUCCESS,Ahmed Abdulla,0,False,Only Before,False,Ahmed Abdulla,Ahmed Abdulla,single,,0
3862,66516,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Maldives,MV,2016,SUCCESS,Ismail Easa,0,False,Only Before,False,Ismail Easa,Ismail Easa,single,,0
3863,66517,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Maldives,MV,2016,SUCCESS,Ali Ashfaq,0,False,Only Before,False,Ali Ashfaq,Ali Ashfaq,single,,0
3864,66518,2451,"World Cup Qualifiers, Asia, 2018",Maldives vs Bhutan,29-03-2016,Bhutan,BT,2016,SUCCESS,Tshering Wangdi,0,False,Only Before,False,Tshering Wangdi,T Wangdi,single,,0
3865,66519,2457,"World Cup Qualifiers, Asia, 2018",Thailand vs Vietnam,24-05-2015,Thailand,TH,2015,SUCCESS,Suttinun Phuk-hom,0,False,Only Before,False,Suttinun Phuk-hom,S Phuk-hom,single,,0
3866,66520,2459,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Australia,17-11-2015,Bangladesh,BD,2015,SUCCESS,Yeasin Khan,0,False,Only Before,False,Yeasin Khan,Y Khan,single,,0
3867,66521,2461,"World Cup Qualifiers, Asia, 2018",Jordan vs Australia,8-10-2015,Jordan,JO,2015,SUCCESS,Mohammad Al-Basha,0,False,Only Before,False,Mohammad Al-Basha,Mohammad Al Basha,single,,0
3868,66522,2464,"World Cup Qualifiers, Asia, 2018",India vs Nepal,12-03-2015,Nepal,NP,2015,SUCCESS,Bhola Silwal,0,False,Only Before,False,Bhola Silwal,B Silwal,single,,0
3869,66523,2468,"World Cup Qualifiers, Asia, 2018",United Arab Emirates vs Malaysia,03-09-2015,Malaysia,MY,2015,SUCCESS,Mohd Nizad Ayub,0,False,Only Before,False,Mohd Nizad Ayub,A Mohd,single,,0
3870,66524,2468,"World Cup Qualifiers, Asia, 2018",United Arab Emirates vs Malaysia,03-09-2015,Malaysia,MY,2015,SUCCESS,Amirizwan Taj,0,False,Only Before,False,Amirizwan Taj,Amirizwan Taj,single,,0
3871,66525,2376,"World Cup Qualifiers, Asia, 2018",Malaysia vs Timor-Leste,11-06-2015,Malaysia,MY,2015,SUCCESS,Joseph Kalang Tie,0,False,Only Before,False,Joseph Kalang Tie,Joseph Kalang Tie,single,,0
3872,66526,2377,"World Cup Qualifiers, Asia, 2018",Malaysia vs Palestine,16-06-2015,Malaysia,MY,2015,SUCCESS,Farizal Marlias,0,False,Only Before,False,Farizal Marlias,Farizal Marlias,single,,0
3873,66527,2378,"World Cup Qualifiers, Asia, 2018",Afghanistan vs Cambodia,12-11-2015,Cambodia,KH,2015,SUCCESS,Va Sokthorn,0,False,Only Before,False,Va Sokthorn,Va Sokthorn,single,,0
3874,66528,2395,"World Cup Qualifiers, Asia, 2018",Nepal vs India,17-03-2015,Nepal,NP,2015,SUCCESS,Bhola Silwal,0,False,Only Before,False,Bhola Silwal,B Silwal,single,,0
3875,66529,2395,"World Cup Qualifiers, Asia, 2018",Nepal vs India,17-03-2015,Nepal,NP,2015,SUCCESS,Santosh Shahukhala,0,False,Only Before,False,Santosh Shahukhala,S Shahukhala,single,,0
3876,66530,2398,"World Cup Qualifiers, Asia, 2018",Kyrgyzstan vs Tajikistan,08-10-2015,Tajikistan,TJ,2015,SUCCESS,Alisher Tuychiev,0,False,Only Before,False,Alisher Tuychiev,A Tuychiev,single,,0
3877,66531,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Subash Madushan,0,False,Only Before,False,Subash Madushan,S Madushan,single,,0
3878,66532,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Sajith Kumara,0,False,Only Before,False,Sajith Kumara,C Sajith Kumara,single,,0
3879,66533,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Kavindu Ishan,0,False,Only Before,False,Kavindu Ishan,K Ishan,single,,0
3880,66534,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Nalaka Roshan,0,False,Only Before,False,Nalaka Roshan,R Nalaka,single,,0
3881,66535,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Chathuranga Sanjeewa,0,False,Only Before,False,Chathuranga Sanjeewa,E Sanjeewa,single,,0
3882,66536,2406,"World Cup Qualifiers, Asia, 2018",Sri Lanka vs Bhutan,12-03-2015,Sri Lanka,LK,2015,SUCCESS,Mohamed Rifnas,0,False,Only Before,False,Mohamed Rifnas,M Rifnas,single,,0
3883,66537,2407,"World Cup Qualifiers, Asia, 2018",Tajikistan vs Bangladesh,12-11-2015,Bangladesh,BD,2015,SUCCESS,Kasto Kumar Bosh,0,False,Only Before,False,Kasto Kumar Bosh,K Bosh,single,,0
3884,66538,2411,"World Cup Qualifiers, Asia, 2018",Tajikistan vs Jordan,11-06-2015,Tajikistan,TJ,2015,SUCCESS,Alisher Tuychiev,0,False,Only Before,False,Alisher Tuychiev,A Tuychiev,single,,0
3885,66539,2411,"World Cup Qualifiers, Asia, 2018",Tajikistan vs Jordan,11-06-2015,Tajikistan,TJ,2015,SUCCESS,Ibrakhim Rabimov,0,False,Only Before,False,Ibrakhim Rabimov,I Rabimov,single,,0
3886,66540,2412,"World Cup Qualifiers, Asia, 2018",Singapore vs Afghanistan,8-10-2015,Afghanistan,AF,2015,SUCCESS,Djelaludin Sharityar,0,False,Only Before,False,Djelaludin Sharityar,Djelaludin Sharityar,single,,0
3887,66541,2412,"World Cup Qualifiers, Asia, 2018",Singapore vs Afghanistan,8-10-2015,Afghanistan,AF,2015,SUCCESS,Zamir Daudi,0,False,Only Before,False,Zamir Daudi,Zamir Daudi,single,,0
3888,66542,2414,"World Cup Qualifiers, Asia, 2018",Iraq vs Vietnam,29-03-2016,Vietnam,VN,2016,SUCCESS,Nguyen Manh Tran,0,False,Only Before,False,Nguyen Manh Tran,Trn Nguyên Mnh,single,,0
3889,66543,2414,"World Cup Qualifiers, Asia, 2018",Iraq vs Vietnam,29-03-2016,Vietnam,VN,2016,SUCCESS,Cong Vinh Le,240000,False,Only Before,False,Cong Vinh Le,Lê Công Vinh,single,,0
3890,66544,2419,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Kyrgyzstan,11-06-2015,Bangladesh,BD,2015,SUCCESS,Yeasin Khan,0,False,Only Before,False,Yeasin Khan,Y Khan,single,,0
3891,66545,2419,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Kyrgyzstan,11-06-2015,Bangladesh,BD,2015,SUCCESS,Yeamin Munna,0,False,Only Before,False,Yeamin Munna,Y Munna,single,,0
3892,66546,1337,"Olympics, 2016",Japan vs Colombia,2016-08-07,Colombia,CO,2016,SUCCESS,Felipe Aguilar,0,False,Only Before,False,Felipe Aguilar,Felipe Aguilar,single,OLYMPICS,0
3893,66547,1346,"Olympics, 2016",Honduras vs Algeria,2016-08-04,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3894,66548,1348,"Olympics, 2016",Honduras vs Portugal,2016-08-07,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3895,66549,1350,"Olympics, 2016",Argentina vs Honduras,2016-08-10,Honduras,HN,2016,SUCCESS,Jhonatan Paz,0,False,Only Before,False,Jhonatan Paz,Jonathan Paz,single,OLYMPICS,0
3896,66550,1350,"Olympics, 2016",Argentina vs Honduras,2016-08-10,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3897,66551,1354,"Olympics, 2016",South Korea vs Honduras,2016-08-13,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3898,66552,1356,"Olympics, 2016",Brazil vs Honduras,2016-08-17,Honduras,HN,2016,SUCCESS,Jhonatan Paz,0,False,Only Before,False,Jhonatan Paz,Jonathan Paz,single,OLYMPICS,0
3899,66553,1356,"Olympics, 2016",Brazil vs Honduras,2016-08-17,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3900,66554,1358,"Olympics, 2016",Honduras vs Nigeria,2016-08-20,Honduras,HN,2016,SUCCESS,Jhonatan Paz,0,False,Only Before,False,Jhonatan Paz,Jonathan Paz,single,OLYMPICS,0
3901,66555,1358,"Olympics, 2016",Honduras vs Nigeria,2016-08-20,Honduras,HN,2016,SUCCESS,Brayan García,0,False,Only Before,False,Brayan García,Brayan García,single,OLYMPICS,0
3902,66556,2075,"World Cup Qualifiers, Africa, 2022",Niger vs Burkina Faso,02-09-2021,Burkina Faso,BF,2021,SUCCESS,Hermann Nikiema,0,False,Only Before,False,Hermann Nikiema,H Nikiema,single,,0
3903,66557,2081,"World Cup Qualifiers, Africa, 2022",Uganda vs Kenya,11-11-2021,Uganda,UG,2021,SUCCESS,Denis Iguma,0,False,Only Before,False,Denis Iguma,D Iguma,single,,0
3904,66558,2085,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Lesotho,04-09-2019,Ethiopia,ET,2019,SUCCESS,Ahmed Reshid,0,False,Only Before,False,Ahmed Reshid,A Reshid,single,,0
3905,66559,2085,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Lesotho,04-09-2019,Lesotho,LS,2019,SUCCESS,Tsoanelo Koetle,0,False,Only Before,False,Tsoanelo Koetle,T Koetle,single,,0
3906,66560,2089,"World Cup Qualifiers, Africa, 2022",Liberia vs Central African Republic,16-11-2021,Central African Republic,CF,2021,SUCCESS,Sadack Ndobé,0,False,Only Before,False,Sadack Ndobé,S Ndobe,single,,0
3907,66561,2089,"World Cup Qualifiers, Africa, 2022",Liberia vs Central African Republic,16-11-2021,Central African Republic,CF,2021,SUCCESS,Saint Cyr Ngam-Ngam,0,False,Only Before,False,Saint Cyr Ngam-Ngam,N Saint Cyr,single,,0
3908,66562,2089,"World Cup Qualifiers, Africa, 2022",Liberia vs Central African Republic,16-11-2021,Central African Republic,CF,2021,SUCCESS,Melky Ndokomandji,0,False,Only Before,False,Melky Ndokomandji,M Ndokomandji,single,,0
3909,66563,2089,"World Cup Qualifiers, Africa, 2022",Liberia vs Central African Republic,16-11-2021,Central African Republic,CF,2021,SUCCESS,Georgino M'Vondo Ze,0,False,Only Before,False,Georgino M'Vondo Ze,G M'Vondo Ze,single,,0
3910,66564,2090,"World Cup Qualifiers, Africa, 2022",Djibouti vs Eswatini,04-09-2019,Eswatini,SZ,2019,SUCCESS,Siboniso Ngwenya,0,False,Only Before,False,Siboniso Ngwenya,S Ngwenya,single,,0
3911,66565,2095,"World Cup Qualifiers, Africa, 2022",Eswatini vs Djibouti,10-09-2019,Eswatini,SZ,2019,SUCCESS,Siboniso Ngwenya,0,False,Only Before,False,Siboniso Ngwenya,S Ngwenya,single,,0
3912,66566,2095,"World Cup Qualifiers, Africa, 2022",Eswatini vs Djibouti,10-09-2019,Eswatini,SZ,2019,SUCCESS,Njabulo Ndlovu,0,False,Only Before,False,Njabulo Ndlovu,N Ndlovu,single,,0
3913,66567,2095,"World Cup Qualifiers, Africa, 2022",Eswatini vs Djibouti,10-09-2019,Djibouti,DJ,2019,SUCCESS,Moussa Hirir,0,False,Only Before,False,Moussa Hirir,M Hirir,single,,0
3914,66568,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Togo,TG,2021,SUCCESS,Kangnivi Ama Tchoutchoui,0,False,Only Before,False,Kangnivi Ama Tchoutchoui,K Tchoutchoui,single,,0
3915,66569,2097,"World Cup Qualifiers, Africa, 2022",Congo vs Togo,12-10-2021,Togo,TG,2021,SUCCESS,Akaté Gnama,0,False,Only Before,False,Akaté Gnama,A Gnama,single,,0
3916,66570,2098,"World Cup Qualifiers, Africa, 2022",Botswana vs Malawi,07-09-2019,Botswana,BW,2019,SUCCESS,Thabo Leinanyane,0,False,Only Before,False,Thabo Leinanyane,T Leinanyane,single,,0
3917,66571,2098,"World Cup Qualifiers, Africa, 2022",Botswana vs Malawi,07-09-2019,Botswana,BW,2019,SUCCESS,Mothusi Cooper,0,False,Only Before,False,Mothusi Cooper,M Cooper,single,,0
3918,66572,2098,"World Cup Qualifiers, Africa, 2022",Botswana vs Malawi,07-09-2019,Botswana,BW,2019,SUCCESS,Joel Mogorosi,0,False,Only Before,False,Joel Mogorosi,J Mogorosi,single,,0
3919,66573,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Kevin Jean-Louis,0,False,Only Before,False,Kevin Jean-Louis,K Jean-Louis,single,,0
3920,66574,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Kerlson Agathe,0,False,Only Before,False,Kerlson Agathe,K Agathe,single,,0
3921,66575,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Walter St. Martin,0,False,Only Before,False,Walter St. Martin,St W St Martin,single,,0
3922,66576,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Francis Rasolofonirina,0,False,Only Before,False,Francis Rasolofonirina,F Rasolofonirina,single,,0
3923,66577,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Fabrice Augustin,0,False,Only Before,False,Fabrice Augustin,F Augustin,single,,0
3924,66578,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Jérémy Villeneuve,0,False,Only Before,False,Jérémy Villeneuve,J Villeneuve,single,,0
3925,66579,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Kevin Perticots,0,False,Only Before,False,Kevin Perticots,K Perticots,single,,0
3926,66580,2102,"World Cup Qualifiers, Africa, 2022",Mozambique vs Mauritius,10-09-2019,Mauritius,MU,2019,SUCCESS,Ashley Nazira,0,False,Only Before,False,Ashley Nazira,A Nazira,single,,0
3927,66581,2107,"World Cup Qualifiers, Africa, 2022",Rwanda vs Uganda,07-10-2021,Rwanda,RW,2021,SUCCESS,Emery Mvuyekure,0,False,Only Before,False,Emery Mvuyekure,E Mvuyekure,single,,0
3928,66582,2107,"World Cup Qualifiers, Africa, 2022",Rwanda vs Uganda,07-10-2021,Rwanda,RW,2021,SUCCESS,Olivier Niyonzima,0,False,Only Before,False,Olivier Niyonzima,O Niyonzima,single,,0
3929,66583,2107,"World Cup Qualifiers, Africa, 2022",Rwanda vs Uganda,07-10-2021,Rwanda,RW,2021,SUCCESS,Jacques Tuyisenge,0,False,Only Before,False,Jacques Tuyisenge,J Tuyisenge,single,,0
3930,66584,2107,"World Cup Qualifiers, Africa, 2022",Rwanda vs Uganda,07-10-2021,Uganda,UG,2021,SUCCESS,Denis Iguma,0,False,Only Before,False,Denis Iguma,D Iguma,single,,0
3931,66585,2107,"World Cup Qualifiers, Africa, 2022",Rwanda vs Uganda,07-10-2021,Uganda,UG,2021,SUCCESS,Enock Walusimbi,0,False,Only Before,False,Enock Walusimbi,E Walusimbi,single,,0
3932,66586,2109,"World Cup Qualifiers, Africa, 2022",Mozambique vs Cameroon,11-10-2021,Mozambique,MZ,2021,SUCCESS,Dayo António,0,False,Only Before,False,Dayo António,Dayo Antonio,single,,0
3933,66587,2111,"World Cup Qualifiers, Africa, 2022",Madagascar vs Benin,02-09-2021,Madagascar,MG,2021,SUCCESS,Jérôme Mombris,260000,False,Only Before,False,Jérôme Mombris,J Mombris,single,,0
3934,66588,2112,"World Cup Qualifiers, Africa, 2022",South Africa vs Ethiopia,12-10-2021,Ethiopia,ET,2021,SUCCESS,Abubeker Nasir,0,False,Only Before,False,Abubeker Nasir,A Nasir,single,,0
3935,66589,2114,"World Cup Qualifiers, Africa, 2022",Angola vs Gabon,08-10-2021,Angola,AO,2021,SUCCESS,Mário Balbúrdia,0,False,Only Before,False,Mário Balbúrdia,Mário Balbúrdia,single,,0
3936,66590,2117,"World Cup Qualifiers, Africa, 2022",Tanzania vs Madagascar,07-09-2021,Tanzania,TZ,2021,SUCCESS,Shomari Kapombe,0,False,Only Before,False,Shomari Kapombe,S Kapombe,single,,0
3937,66591,2117,"World Cup Qualifiers, Africa, 2022",Tanzania vs Madagascar,07-09-2021,Madagascar,MG,2021,SUCCESS,Jérôme Mombris,260000,False,Only Before,False,Jérôme Mombris,J Mombris,single,,0
3938,66592,2120,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Ghana,11-11-2021,Ethiopia,ET,2021,SUCCESS,Teklemariam Shanko,0,False,Only Before,False,Teklemariam Shanko,T Shanko,single,,0
3939,66593,2120,"World Cup Qualifiers, Africa, 2022",Ethiopia vs Ghana,11-11-2021,Ethiopia,ET,2021,SUCCESS,Abubeker Nasir,0,False,Only Before,False,Abubeker Nasir,A Nasir,single,,0
3940,66594,3043,"World Cup Qualifiers, Europe, 2018",Liechtenstein vs Israel,06-10-2017,Liechtenstein,LI,2017,SUCCESS,Peter Jehle,240000,False,Only Before,False,Peter Jehle,P Jehle,single,,0
3941,66595,3058,"World Cup Qualifiers, Europe, 2018",Albania vs Liechtenstein,02-09-2017,Liechtenstein,LI,2017,SUCCESS,Peter Jehle,240000,False,Only Before,False,Peter Jehle,P Jehle,single,,0
3942,66596,3064,"World Cup Qualifiers, Europe, 2018",Gibraltar vs Cyprus,09-06-2017,Gibraltar,GI,2017,SUCCESS,Ryan Casciaro,0,False,Only Before,False,Ryan Casciaro,R Casciaro,single,,0
3943,66597,3070,"World Cup Qualifiers, Europe, 2018",Azerbaijan vs San Marino,04-09-2017,San Marino,SM,2017,SUCCESS,Michele Cervellini,0,False,Only Before,False,Michele Cervellini,M Cervellini,single,,0
3944,66598,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3945,66599,1059,"Euros 2024, Qualifiers",Andorra vs Belarus,09.09.23,Andorra,AD,2023,SUCCESS,Márcio Vieira,0,False,Only Before,False,Márcio Vieira,M Vieira,single,,0
3946,66600,1062,"Euros 2024, Qualifiers",Switzerland vs Andorra,12.09.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3947,66601,1066,"Euros 2024, Qualifiers",Andorra vs Kosovo,12.10.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3948,66602,1066,"Euros 2024, Qualifiers",Andorra vs Kosovo,12.10.23,Andorra,AD,2023,SUCCESS,Izan Fernández,0,False,Only Before,False,Izan Fernández,R Fernandez,single,,0
3949,66603,1068,"Euros 2024, Qualifiers",Romania vs Andorra,15.10.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3950,66604,1068,"Euros 2024, Qualifiers",Romania vs Andorra,15.10.23,Andorra,AD,2023,SUCCESS,Márcio Vieira,0,False,Only Before,False,Márcio Vieira,M Vieira,single,,0
3951,66605,1071,"Euros 2024, Qualifiers",Belarus vs Andorra,18.11.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3952,66606,1071,"Euros 2024, Qualifiers",Belarus vs Andorra,18.11.23,Andorra,AD,2023,SUCCESS,Kiko Pomares,0,False,Only Before,False,Kiko Pomares,Pomares,single,,0
3953,66607,1071,"Euros 2024, Qualifiers",Belarus vs Andorra,18.11.23,Andorra,AD,2023,SUCCESS,Márcio Vieira,0,False,Only Before,False,Márcio Vieira,M Vieira,single,,0
3954,66608,1071,"Euros 2024, Qualifiers",Belarus vs Andorra,18.11.23,Andorra,AD,2023,SUCCESS,Izan Fernández,0,False,Only Before,False,Izan Fernández,R Fernandez,single,,0
3955,66609,1076,"Euros 2024, Qualifiers",Andorra vs Israel,21.11.23,Andorra,AD,2023,SUCCESS,Ian Olivera,0,False,Only Before,False,Ian Olivera,Oliveira Ian,single,,0
3956,66610,1076,"Euros 2024, Qualifiers",Andorra vs Israel,21.11.23,Andorra,AD,2023,SUCCESS,Max Llovera,60000,False,Only Before,False,Max Llovera,Llovera,single,,0
3957,66611,1076,"Euros 2024, Qualifiers",Andorra vs Israel,21.11.23,Andorra,AD,2023,SUCCESS,Márcio Vieira,0,False,Only Before,False,Márcio Vieira,M Vieira,single,,0
3958,66612,1076,"Euros 2024, Qualifiers",Andorra vs Israel,21.11.23,Andorra,AD,2023,SUCCESS,Izan Fernández,0,False,Only Before,False,Izan Fernández,R Fernandez,single,,0
3959,66613,1077,"Euros 2024, Qualifiers",Portugal vs Liechtenstein,23.03.23,Liechtenstein,LI,2023,SUCCESS,Andreas Malin,0,False,Only Before,False,Andreas Malin,Malin,single,,0
3960,66614,1077,"Euros 2024, Qualifiers",Portugal vs Liechtenstein,23.03.23,Liechtenstein,LI,2023,SUCCESS,Jens Hofer,30000,False,Only Before,False,Jens Hofer,Hofer,single,,0
