,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Match ID,Competition,Match,Date,Nationality,Team Country Code,Season,Status,Name,Market Value,Lookup Still Required?,Lookup Return Case,Impute Required?,Name(s) Found,ORIGINAL JERSEY,Match Case,Status New
474,474,81035,735,2309,"World Cup Qualifiers, Asia, 2018",Bangladesh vs Jordan,08-09-2015,Bangladesh,BD,2015,SUCCESS,"['Monaem Raju Khan', 'Mamun Khan', 'Md Rahbar Wahed Khan']",0.0,False,Large Dataset said 0,False,Monaem Raju Khan,M Khan,multiple,Done
475,475,81075,775,2311,"World Cup Qualifiers, Asia, 2018",India vs Guam,12-11-2015,India,IN,2015,SUCCESS,"['Sehnaj Singh', 'Seityasen Singh', 'Salam Singh', 'Suresh Singh']",0.0,False,Large Dataset said 0,False,Sehnaj Singh,S Singh,multiple,Done
476,476,81162,862,2315,"World Cup Qualifiers, Asia, 2018",Maldives vs Hong Kong,12-11-2015,Maldives,MV,2015,SUCCESS,"['Shafiu Ahmed', 'Shamweel Qasim', 'Hussain Shareef', 'Mohamed Shafeeu', 'Labaan Shareef', 'Ali Shamal Abdulla', 'Ali Shamis']",0.0,False,Large Dataset said 0,False,Shafiu Ahmed,Sha,multiple,Done
477,477,81167,867,2315,"World Cup Qualifiers, Asia, 2018",Maldives vs Hong Kong,12-11-2015,Maldives,MV,2015,SUCCESS,"['Fayaz Abdulla', 'Azzam Abdulla', 'Ahmed Abdulla']",0.0,False,Large Dataset said 0,False,Ahmed Abdulla,Assadhulla Abdulla,multiple,Done
478,478,81278,978,2320,"World Cup Qualifiers, Asia, 2018",Myanmar vs Laos,13-10-2015,Myanmar,MM,2015,SUCCESS,"['Sithu Aung', 'Than Htet Aung', 'Thiha Htet Aung']",0.0,False,Large Dataset said 0,False,Aung Thu,Thu Aung,multiple,Done
479,479,81310,1010,2321,"World Cup Qualifiers, Asia, 2018",Japan vs Cambodia,03-09-2015,Cambodia,KH,2015,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
480,480,82544,44,4096,"World Cup 2022, Qualifiers, CONCACAF",Dominica vs Panama,28-Mar-21,Dominica,DM,2021,SUCCESS,"['Glenson Prince', 'Hubert Prince', 'Joslyn Prince', 'Joel Prince']",0.0,False,Large Dataset said 0,False,Glenson Prince,Prince,multiple,Done
481,481,88339,273,2491,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs Lebanon,15-10-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,Madushan de Silva,D De Silva,multiple,Done
482,482,88712,646,2508,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs North Korea,10-09-2019,Sri Lanka,LK,2019,SUCCESS,"['Dilan De Silva', 'Dillon De Silva']",0.0,False,Large Dataset said 0,False,Madushan de Silva,D De Silva,multiple,Done
483,483,88715,649,2508,"World Cup Qualifiers, Asia, 2022",Sri Lanka vs North Korea,10-09-2019,North Korea,KP,2019,SUCCESS,"['Tae-song An', 'Tae-song Sin']",0.0,False,Large Dataset said 0,False,Tae-song An,An Tae-Song,multiple,Done
484,484,88757,691,2510,"World Cup Qualifiers, Asia, 2022",Kuwait vs Australia,10-9-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,Faisal Ajab,Faisal Al Harbi,multiple,Done
485,485,88777,711,2511,"World Cup Qualifiers, Asia, 2022",Cambodia vs Pakistan,06-06-2019,Cambodia,KH,2019,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
486,486,89055,989,2523,"World Cup Qualifiers, Asia, 2022",Jordan vs Kuwait,10-10-2019,Kuwait,KW,2019,SUCCESS,"['Faisal Ajab', 'Faisal Al Enezi']",0.0,False,Large Dataset said 0,False,Faisal Zayed,Faisal Al Harbi,multiple,Done
487,487,89075,1009,2524,"World Cup Qualifiers, Asia, 2022",Bahrain vs Cambodia,03-06-2021,Cambodia,KH,2021,SUCCESS,"['Souhana Sos', 'Sok Sovan']",0.0,False,Large Dataset said 0,False,Souhana Sos,Sos Suhana,multiple,Done
488,488,89076,1010,2524,"World Cup Qualifiers, Asia, 2022",Bahrain vs Cambodia,03-06-2021,Cambodia,KH,2021,SUCCESS,"['Sokheang Chea', 'Meng Chheng', 'Pok Chanthan']",0.0,False,Large Dataset said 0,False,Meng Chheng,Sieng Chanthea,multiple,Done
489,489,90291,25,2124,"World Cup Qualifiers, Africa, 2022",Kenya vs Rwanda,15-11-2021,Kenya,KE,2021,SUCCESS,"['Duncan Ochieng', 'David Ochieng']",0.0,False,Large Dataset said 0,False,David Ochieng,D Ochieng,multiple,Done
490,490,90928,662,2153,"World Cup Qualifiers, Africa, 2022",Sierra Leone vs Liberia,08-09-2019,Sierra Leone,SL,2019,SUCCESS,"['Ishmeal Koroma', 'Ibrahim Koroma']",0.0,False,Large Dataset said 0,False,Ishmeal Koroma,I Koroma,multiple,Done
491,491,90936,670,2153,"World Cup Qualifiers, Africa, 2022",Sierra Leone vs Liberia,08-09-2019,Sierra Leone,SL,2019,SUCCESS,"['Mohamed Kamara', 'Musa Kamara']",0.0,False,Large Dataset said 0,False,Musa Kamara,M Kamara,multiple,Done
492,492,90997,731,2156,"World Cup Qualifiers, Africa, 2022",Egypt vs Angola,01-09-2021,Egypt,EG,2021,SUCCESS,"['Ahmed Eid', 'Ahmed Ali']",0.0,False,Large Dataset said 0,False,Ahmed Ali,Ahmed Zizo,multiple,Done
493,493,91016,750,2157,"World Cup Qualifiers, Africa, 2022",Somalia vs Zimbabwe,05-09-2019,Somalia,SO,2019,SUCCESS,"['Mohamed Ali Mohamed', 'Mohamed Abukar Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Ali Mohamed', 'Mohamed Abukar Mohamed']",M Ali Mohamed,multiple,Done
494,494,91147,881,2163,"World Cup Qualifiers, Africa, 2022",Djibouti vs Burkina Faso,08-10-2021,Djibouti,DJ,2021,SUCCESS,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Bourhan Mohamed', 'Mohamed Fouad Mohamed']",M Mohamed,multiple,Multi
495,495,91162,896,2163,"World Cup Qualifiers, Africa, 2022",Djibouti vs Burkina Faso,08-10-2021,Burkina Faso,BF,2021,SUCCESS,"['Issiaka Ouédraogo', 'Ismahila Ouédraogo']",0.0,False,Large Dataset said 0,False,Ismahila Ouédraogo,I Ouédraogo,multiple,Done
496,496,91202,936,2165,"World Cup Qualifiers, Africa, 2022",Burkina Faso vs Djibouti,11-10-2021,Djibouti,DJ,2021,SUCCESS,"['Mohamed Bourhan Mohamed', 'Moussa Helem Mohamed', 'Mohamed Fouad Mohamed']",0.0,False,Large Dataset said 0,False,"['Mohamed Bourhan Mohamed', 'Mohamed Fouad Mohamed']",M Mohamed,multiple,Multi
497,497,92596,130,3695,"Gold Cup, 2017",Curaçao vs Jamaica,10-07-2017,Jamaica,JM,2017,SUCCESS,"['Jason Johnson', 'Jermaine Johnson']",0.0,False,Large Dataset said 0,False,Jermaine Johnson,J Johnson,multiple,Done
498,498,93388,922,3732,"Gold Cup, 2019",Panama vs Trinidad and Tobago,19-06-2019,Trinidad and Tobago,TT,2019,SUCCESS,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",0.0,False,Large Dataset said 0,False,Jomal Williams,J Williams,multiple,Done
499,499,93466,1000,3736,"Gold Cup, 2019",Trinidad and Tobago vs Guyana,27-06-2019,Trinidad and Tobago,TT,2019,SUCCESS,"['Jan-Michael Williams', 'Jomal Williams', 'Jesse Williams']",0.0,False,Large Dataset said 0,False,Jomal Williams,J Williams,multiple,Done
